event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,62 kg Men,LOPEZ SANCHEZ Jesus Antonio,61.70,-111,111,120,145,-150,150,120,150,270
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,62 kg Men,ACOSTA Mauro Raul,60.50,82,86,-90,105,111,115,86,115,201
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,69 kg Men,SANCHEZ RIVERO Junior Antonio,67.00,130,135,141,160,165,-169,141,165,306
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,69 kg Men,NIETO Jesus,68.90,100,-110,110,120,130,140,110,140,250
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,69 kg Men,GALINDEZ Exio,67.30,85,90,-95,115,-120,-120,90,115,205
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,77 kg Men,RUBIO RIVERO Israel Jose,69.20,130,135,139,160,-165,-165,139,160,299
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,77 kg Men,GASPAR MACHADO Rafael,70.60,110,115,-120,130,-140,140,115,140,255
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,85 kg Men,BALZA GARCIA Renson Rafael,81.20,-145,145,150,181,186,-189,150,186,336
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,85 kg Men,FLORES QUISHPE Ricardo Hernan,78.10,132,137,140,175,180,190,140,190,330
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,85 kg Men,OCANDO Jose Leonardo,78.90,-135,-138,138,180,-188,-188,138,180,318
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,85 kg Men,PALACIOS Ivan,83.90,126,131,-136,155,-161,161,131,161,292
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,85 kg Men,DANIL Agustin,82.60,125,130,-135,150,156,-157,130,156,286
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,85 kg Men,CHIRINOS Ramiro,82.70,-117,117,120,146,150,155,120,155,275
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,85 kg Men,SANTANA VAZQUEZ Federico,80.20,110,115,-120,135,-145,-148,115,135,250
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,94 kg Men,GUADAMUD BRAULIO Eduardo Francisco,94.00,150,155,160,190,-195,195,160,195,355
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,94 kg Men,SANTOS COSTA Douglas,92.70,140,145,147,180,-187,-187,147,180,327
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,94 kg Men,ALBARRAN VENTURA Leomar De Jesus,93.50,140,-145,146,-185,185,-192,146,185,331
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,94 kg Men,MEJIAS HERNANDEZ Octavio Antonio,85.90,-145,145,-147,-180,180,-185,145,180,325
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,94 kg Men,RIVEROS Mauro,93.10,-130,130,-137,163,170,-175,130,170,300
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,105 kg Men,ARROYO VALDEZ Jorge David,102.40,170,180,184,200,-206,-206,184,200,384
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,105 kg Men,MARQUEZ PARRA Herbys Charlys,94.10,150,-155,155,195,-200,-200,155,195,350
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,105 kg Men,LAPORT BRANDAO Bruno,103.80,145,151,-156,165,170,-180,151,170,321
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,105 kg Men,ALBARRAN VENTURA Leonel de Jesus,104.60,-153,-153,-153,200,205,-207,0,205,0
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,+105 kg Men,MORALES NAVAS Yoel Jose,126.60,155,160,-165,-205,205,215,160,215,375
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,+105 kg Men,LAMEC Abreu,119.80,140,-150,-150,-180,180,0,140,180,320
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,+105 kg Men,LEON Richard,112.60,110,115,-120,145,155,-161,115,155,270
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,+105 kg Men,ARIAS Pedro,115.30,110,-115,115,125,-135,-135,115,125,240
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,48 kg Women,ERNESTO CAMPEIRO Aline Roberta,48.00,55,65,68,75,-85,-85,68,75,143
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,48 kg Women,RIVAS ARTEAGA Betsi Gabriela,47.50,64,-67,67,85,90,93,67,93,160
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,53 kg Women,DOS REIS SANTOS Rosane,52.50,72,75,81,90,-95,95,81,95,176
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,53 kg Women,VERON Malvina Soledad,53.00,68,-72,-74,88,-93,-93,68,88,156
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,53 kg Women,NAVEDA FLORES Lucely Guadalupe,53.00,60,65,-67,75,80,83,65,83,148
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,58 kg Women,FIGUEROA ROLDAN Yusleidy Mariana,58.00,82,-85,-85,104,107,-111,82,107,189
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,58 kg Women,HENRRIQUEZ GONZALEZ Inmara Tibisay,54.80,75,77,80,100,105,110,80,110,190
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,58 kg Women,DELAMER Jimena,58.00,73,76,-79,90,94,95,76,95,171
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,63 kg Women,ARRIOLA BETANCUR Yurleidys Smith,61.00,77,80,-82,95,-100,-100,80,95,175
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,63 kg Women,CAMACHO Francy,62.30,70,75,76,90,-95,95,76,95,171
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,63 kg Women,ACOSTA Soledad,62.60,75,-78,-78,95,97,-101,75,97,172
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,69 kg Women,CARRENO Gilda,64.70,-88,88,92,105,110,-112,92,110,202
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,69 kg Women,MENEZES LACERDA Liliane,68.60,-88,88,-92,-110,111,115,88,115,203
SIMON BOLIVAR INTERNATIONAL TOURNAMENT,2011-08-25,69 kg Women,CRUZ HERNANDEZ Lesbia Marielis,64.60,75,-80,-80,95,-100,100,75,100,175
