meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Kelly Guillory,2016-06-11,Open Men's 77 kg,Taylor Nox,77,115,120,120,140,145,145,120,145,265
Kelly Guillory,2016-06-11,Open Men's 94 kg,Mark Purcell,90.6,100,104,107,120,125,0,107,125,232
Kelly Guillory,2016-06-11,Open Men's 85 kg,Daniel Leddy,84.4,96,99,102,117,117,122,102,122,224
Kelly Guillory,2016-06-11,Open Men's+105 kg,Alfred Laird,110,84,84,94,110,120,120,94,120,214
Kelly Guillory,2016-06-11,Women's Masters (35-39) 58 kg,Staci Swotek,58,57,60,63,67,70,73,63,73,136
Kelly Guillory,2016-06-11,Open Women's 69 kg,Jennifer Newman,64.5,50,53,56,61,66,72,56,72,128
Kelly Guillory,2016-06-11,Men's 14-15 Age Group 77 kg,Samuel Finnell,69.9,45,47,50,61,64,68,50,68,118
Kelly Guillory,2016-06-11,Open Women's 75 kg,Jocelyn Fox,69.9,44,46,48,61,64,66,48,66,114
Kelly Guillory,2016-06-11,Open Women's +75 Kg,Tiquanna Blanchard,90.4,43,43,45,52,56,58,45,58,103
Kelly Guillory,2016-06-11,Open Women's 53 kg,LINA ANDERSON,51.6,23,25,27,37,37,39,27,39,66
