meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Team WNY Spring Cleaning,2015-05-03,Open Men's 94 kg,David Kubiak,92.2,92,-97,97,117,-122,122,97,122,219
Team WNY Spring Cleaning,2015-05-03,Open Men's 77 kg,Anthony Albano,76.4,87,92,-97,117,122,125,92,125,217
Team WNY Spring Cleaning,2015-05-03,Open Men's 85 kg,Zach Switzer,81.6,85,-90,90,105,110,113,90,113,203
Team WNY Spring Cleaning,2015-05-03,Open Men's 94 kg,Thomas Banister,93.8,75,80,-85,-105,-105,105,80,105,185
Team WNY Spring Cleaning,2015-05-03,Open Women's 63 kg,Emily Sallome,62.5,62,67,72,86,-92,-92,72,86,158
Team WNY Spring Cleaning,2015-05-03,Open Women's 69 kg,Tiffany Reeder,64.8,52,56,-60,70,-73,73,56,73,129
Team WNY Spring Cleaning,2015-05-03,Open Women's 69 kg,Megan Switzer,67.5,48,52,-58,65,-70,-70,52,65,117
Team WNY Spring Cleaning,2015-05-03,Open Women's 63 kg,Lea Contomanolis,61.4,-45,45,-55,61,65,-72,45,65,110
Team WNY Spring Cleaning,2015-05-03,Open Men's 62 kg,Matthew Bosque,59.3,48,51,-55,57,-62,-62,51,57,108
Team WNY Spring Cleaning,2015-05-03,Open Men's+105 kg,Tyler Kalinowski,106,37,41,45,50,55,-60,45,55,100
Team WNY Spring Cleaning,2015-05-03,Women's 16-17 Age Group 53 kg,Olivia Gilbert,52,37,39,-42,48,52,-56,39,52,91
Team WNY Spring Cleaning,2015-05-03,Open Women's +75 Kg,Amanda Peevey,75.2,33,38,-41,47,49,52,38,52,90
Team WNY Spring Cleaning,2015-05-03,Open Women's 69 kg,Sheila Worthington,65.9,-55,-55,-55,66,70,75,0,75,75
Team WNY Spring Cleaning,2015-05-03,Open Women's 63 kg,Lisa Hickey,59.7,25,27,-29,34,40,-45,27,40,67
