meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
American Record Makers,2013-01-20,Open Men's 105 kg,Spencer Moorman,105,-150,150,155,185,-190,-193,155,185,340
American Record Makers,2013-01-20,Open Men's 94 kg,Anthony Pomponio,86.25,-135,140,-145,-165,165,-172,140,165,305
American Record Makers,2013-01-20,Open Men's+105 kg,Benjamin Simonds,110.24,110,116,121,145,151,0,121,151,272
American Record Makers,2013-01-20,Open Men's 85 kg,Anthony Vong,78.78,105,-110,110,130,135,-137,110,135,245
American Record Makers,2013-01-20,Open Men's 62 kg,Nghiep Dinh,61.23,95,100,102,120,126,-132,102,126,228
American Record Makers,2013-01-20,Open Men's 69 kg,Lucca Perretti,68.11,-95,95,-102,115,120,-125,95,120,215
American Record Makers,2013-01-20,Open Men's 77 kg,Jonathan Renker,70.18,85,90,95,110,116,0,95,116,211
American Record Makers,2013-01-20,Open Women's 63 kg,Karla Hernandez Leon,62.96,75,78,-80,95,-100,-102,78,95,173
American Record Makers,2013-01-20,Women's Masters (35-39) 75 kg,Evelyn Kaiwi-Hernandez,71.96,70,74,-79,90,-96,-100,74,90,164
American Record Makers,2013-01-20,Women's Masters (40-44) 75 kg,Katherine Redcher Bowling,73.92,60,63,65,85,-90,-90,65,85,150
American Record Makers,2013-01-20,Open Women's 75 kg,Mary Ochoa,73.25,58,-61,61,80,-85,-85,61,80,141
American Record Makers,2013-01-20,Women's Masters (35-39) 58 kg,Veronica Aguila,57.99,52,57,60,65,70,75,60,75,135
American Record Makers,2013-01-20,Open Women's 58 kg,Ana Rodriguez,57.99,57,60,62,69,-71,72,62,72,134
American Record Makers,2013-01-20,Open Women's 58 kg,Gillian Mormont,57.08,55,-60,-60,68,-72,75,55,75,130
American Record Makers,2013-01-20,Open Women's 58 kg,Monica Ruelas,57.66,54,-58,58,68,70,-74,58,70,128
