meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Flagstaff Open,2013-08-24,Open Men's 105 kg,August Schmidt,101.8,120,125,130,150,155,160,130,160,290
Flagstaff Open,2013-08-24,Open Men's 85 kg,John Alvarado,82.9,120,125,128,155,155,155,128,155,283
Flagstaff Open,2013-08-24,Open Men's 105 kg,Doug Carter,97.9,105,112,121,143,145,150,121,150,271
Flagstaff Open,2013-08-24,Open Men's 94 kg,Josh MacDonald,92.1,97,100,103,115,120,125,103,125,228
Flagstaff Open,2013-08-24,Open Men's+105 kg,Steve Hendrix,107.4,80,84,88,114,120,125,88,125,213
Flagstaff Open,2013-08-24,Open Men's 85 kg,Keith Miller,83.9,80,80,80,105,112,117,80,117,197
Flagstaff Open,2013-08-24,Open Men's 69 kg,Daniel Summit,68.2,73,76,78,95,98,98,78,98,176
Flagstaff Open,2013-08-24,Open Men's 77 kg,Jeff Castro,76,74,74,78,86,90,90,78,90,168
Flagstaff Open,2013-08-24,Open Women's 69 kg,Sabrina Petit,68.7,60,60,60,75,80,80,60,80,140
Flagstaff Open,2013-08-24,Open Men's 69 kg,Joel Barnett,67.6,53,56,60,74,77,77,60,77,137
Flagstaff Open,2013-08-24,Women's Masters (50-54) 69 kg,Eileen Schreiber,68.7,47,51,52,65,69,69,52,69,121
Flagstaff Open,2013-08-24,Women's Masters (35-39) 53 kg,Rebekah Vasey,52.7,50,52,52,60,64,64,52,64,116
