meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
LSUS Youth Qualifier,2019-04-06,Open Men's 89kg,Tyler Maizels,86,95,100,105,110,120,130,105,130,235
LSUS Youth Qualifier,2019-04-06,Open Men's 73kg,Zach Winter,71.1,85,90,95,96,102,107,95,107,202
LSUS Youth Qualifier,2019-04-06,Open Men's 89kg,Calvin Brown,83.4,70,75,80,90,100,105,80,105,185
LSUS Youth Qualifier,2019-04-06,Open Men's 89kg,Michael Wilkinson,83.4,-70,70,73,-90,90,97,73,97,170
LSUS Youth Qualifier,2019-04-06,Open Men's 81kg,Gabe Perman,79.9,70,75,-80,90,95,0,75,95,170
LSUS Youth Qualifier,2019-04-06,Men's 13 Under Age Group +73kg,Lakavan Spencer,86.8,41,45,49,55,62,67,49,67,116
LSUS Youth Qualifier,2019-04-06,Men's 13 Under Age Group +73kg,Ja'Braylin Reddix,96.1,35,40,43,56,61,65,43,65,108
LSUS Youth Qualifier,2019-04-06,Men's 13 Under Age Group 39kg,Peyton Boone,36.4,22,25,-27,27,30,33,25,33,58
LSUS Youth Qualifier,2019-04-06,Men's 14-15 Age Group 81kg,Julian McGee,75.9,18,21,23,25,28,30,23,30,53
LSUS Youth Qualifier,2019-04-06,Women's 13 Under Age Group 45kg,Kylise Edgerson,42.3,-20,-20,20,23,25,28,20,28,48
LSUS Youth Qualifier,2019-04-06,Women's 13 Under Age Group 45kg,Gabriella Balderas,45,15,-18,-18,-20,23,25,15,25,40
