event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
BRE - REG 2 - Brest - Championnat Régional Bretagne par équipe hommes,2024-10-05,U15 Men 55,VICHON Ethan,49.8,40.0,43.0,-45.0,50.0,53.0,-55.0,43.0,53.0,96.0
BRE - REG 2 - Brest - Championnat Régional Bretagne par équipe hommes,2024-10-05,U15 Men 55,CORMONT Enzo,49.5,28.0,-31.0,31.0,38.0,-41.0,-41.0,31.0,38.0,69.0
BRE - REG 2 - Brest - Championnat Régional Bretagne par équipe hommes,2024-10-05,U17 Men 73,MENNECART Louka,67.5,57.0,60.0,-63.0,73.0,77.0,80.0,60.0,80.0,140.0
BRE - REG 2 - Brest - Championnat Régional Bretagne par équipe hommes,2024-10-05,SEN Men 67,MOUSSET Allan,62.4,88.0,92.0,-96.0,108.0,-112.0,112.0,92.0,112.0,204.0
BRE - REG 2 - Brest - Championnat Régional Bretagne par équipe hommes,2024-10-05,SEN Men 67,SINOU Enzo,64.9,-57.0,57.0,60.0,73.0,77.0,80.0,60.0,80.0,140.0
BRE - REG 2 - Brest - Championnat Régional Bretagne par équipe hommes,2024-10-05,SEN Men 81,LOCQUENEUX Charles,80.0,102.0,-106.0,-108.0,-132.0,132.0,135.0,102.0,135.0,237.0
BRE - REG 2 - Brest - Championnat Régional Bretagne par équipe hommes,2024-10-05,SEN Men 81,CHAVRY Dylan,80.9,95.0,100.0,105.0,120.0,125.0,130.0,105.0,130.0,235.0
BRE - REG 2 - Brest - Championnat Régional Bretagne par équipe hommes,2024-10-05,SEN Men 81,LE GOANVIC Pierre,79.9,-85.0,85.0,88.0,100.0,105.0,110.0,88.0,110.0,198.0
BRE - REG 2 - Brest - Championnat Régional Bretagne par équipe hommes,2024-10-05,SEN Men 89,BOUGET Alexandre,85.6,110.0,115.0,-118.0,140.0,-148.0,-153.0,115.0,140.0,255.0
BRE - REG 2 - Brest - Championnat Régional Bretagne par équipe hommes,2024-10-05,SEN Men 89,THOMAS Brendan,83.6,92.0,96.0,-100.0,110.0,115.0,120.0,96.0,120.0,216.0
BRE - REG 2 - Brest - Championnat Régional Bretagne par équipe hommes,2024-10-05,U15 Men 61,BADZAGUA Andro,56.3,30.0,-33.0,33.0,42.0,-45.0,-45.0,33.0,42.0,75.0
BRE - REG 2 - Brest - Championnat Régional Bretagne par équipe hommes,2024-10-05,U20 Men 67,BADZAGUA Sandro,66.0,45.0,50.0,55.0,64.0,69.0,72.0,55.0,72.0,127.0
BRE - REG 2 - Brest - Championnat Régional Bretagne par équipe hommes,2024-10-05,U20 Men 81,PORTEU Augustin,75.6,45.0,52.0,59.0,62.0,69.0,76.0,59.0,76.0,135.0
BRE - REG 2 - Brest - Championnat Régional Bretagne par équipe hommes,2024-10-05,SEN Men 89,TANG Mathieu,88.2,90.0,96.0,101.0,120.0,130.0,-139.0,101.0,130.0,231.0
BRE - REG 2 - Brest - Championnat Régional Bretagne par équipe hommes,2024-10-05,SEN Men 89,FLÉCHEUX Yanis,81.2,70.0,-75.0,76.0,-90.0,90.0,101.0,76.0,101.0,177.0
