meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Autumn Open,2012-10-06,Open Men's+105 kg,Matt Major,116.5,0,0,0,150,0,0,0,150,150
Autumn Open,2012-10-06,Open Men's 85 kg,Michael Nassif,82.5,0,0,0,135,0,0,0,135,135
Autumn Open,2012-10-06,Open Men's 85 kg,Chad Melton,84.3,0,0,0,132,0,0,0,132,132
Autumn Open,2012-10-06,Open Men's 94 kg,Nicholas Conn,91.9,0,0,0,131,0,0,0,131,131
Autumn Open,2012-10-06,Open Men's 85 kg,Ted HWang,82,0,0,0,125,0,0,0,125,125
Autumn Open,2012-10-06,Open Men's 94 kg,Will Burns,91.2,0,0,0,125,0,0,0,125,125
Autumn Open,2012-10-06,Open Men's 105 kg,Thomas DiFilippi,100.75,0,0,0,120,0,0,0,120,120
Autumn Open,2012-10-06,Open Men's 69 kg,Lucca Perretti,63.5,0,0,0,110,0,0,0,110,110
Autumn Open,2012-10-06,Open Men's 94 kg,Chris Wong,85.3,0,0,0,110,0,0,0,110,110
Autumn Open,2012-10-06,Open Men's 94 kg,Greg Lienhard,87.8,0,0,0,106,0,0,0,106,106
Autumn Open,2012-10-06,Open Men's 77 kg,Nicholas Brooky,73.3,0,0,0,105,0,0,0,105,105
Autumn Open,2012-10-06,Open Men's 77 kg,Christopher Lauriano,74.65,0,0,0,105,0,0,0,105,105
Autumn Open,2012-10-06,Open Men's 85 kg,Corey Egan,78.3,0,0,0,101,0,0,0,101,101
Autumn Open,2012-10-06,Open Men's 77 kg,Tyler Cabezas-Jones,71,0,0,0,100,0,0,0,100,100
Autumn Open,2012-10-06,Open Men's 69 kg,Patrick Mara,64.65,0,0,0,95,0,0,0,95,95
Autumn Open,2012-10-06,Open Women's 58 kg,Kristan Clever,56.8,0,0,0,86,0,0,0,86,86
Autumn Open,2012-10-06,Women's Masters (35-39) 63 kg,Carrie Mildbrand,62.7,0,0,0,86,0,0,0,86,86
Autumn Open,2012-10-06,Open Men's 85 kg,Royce Smith,78.7,0,0,0,85,0,0,0,85,85
Autumn Open,2012-10-06,Open Men's 77 kg,Rui Guo,77,0,0,0,84,0,0,0,84,84
Autumn Open,2012-10-06,Open Women's 58 kg,Pamela Eamranond,55.9,0,0,0,83,0,0,0,83,83
Autumn Open,2012-10-06,Open Men's 56 kg,Jay Nager,53.9,0,0,0,82,0,0,0,82,82
Autumn Open,2012-10-06,Open Men's 69 kg,Ryan Gray,67.6,0,0,0,74,0,0,0,74,74
Autumn Open,2012-10-06,Open Women's 58 kg,Jennifer Lau,55.9,0,0,0,60,0,0,0,60,60
Autumn Open,2012-10-06,Open Women's 53 kg,Jenny Ting,52.3,0,0,0,55,0,0,0,55,55
Autumn Open,2012-10-06,Women's Masters (50-54) 58 kg,Julie Foley,56.4,0,0,0,55,0,0,0,55,55
Autumn Open,2012-10-06,Open Women's 58 kg,Lily Gold,58,0,0,0,55,0,0,0,55,55
Autumn Open,2012-10-06,Open Men's 56 kg,Lenson Paulo Laca,55.25,0,0,0,55,0,0,0,55,55
Autumn Open,2012-10-06,Open Women's 58 kg,Gloria Espinoza,57.3,0,0,0,45,0,0,0,45,45
Autumn Open,2012-10-06,Men's 13 Under Age Group 35 Kg,Enzo Perretti,34.5,0,0,0,45,0,0,0,45,45
Autumn Open,2012-10-06,Men's 13 Under Age Group 39kg,David Nager,38.7,0,0,0,39,0,0,0,39,39
Autumn Open,2012-10-06,Open Women's 58 kg,Monica Ruelas,57.3,0,0,0,0,0,0,0,0,0
Autumn Open,2012-10-06,Open Men's 56 kg,Artin Arsatoorian,54.2,0,0,0,0,0,0,0,0,0
Autumn Open,2012-10-06,Open Men's 77 kg,Brett Foley,75.6,0,0,0,0,0,0,0,0,0
Autumn Open,2012-10-06,Open Men's 77 kg,James McCoy,76.9,0,0,0,0,0,0,0,0,0
Autumn Open,2012-10-06,Open Men's 105 kg,Erik Blekeberg,101.5,0,0,0,0,0,0,0,0,0
