meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
HBC Nanny McCarthy Closed,2020-02-22,Open Men's 67kg,John Ellison,65.68,95,98,100,127,130,-132,100,130,230
HBC Nanny McCarthy Closed,2020-02-22,Junior Men's 81kg,Jax Chancellor,80.75,90,93,96,112,117,122,96,122,218
HBC Nanny McCarthy Closed,2020-02-22,Junior Men's 73kg,Mark Garrett,71.98,80,85,-90,-108,108,112,85,112,197
HBC Nanny McCarthy Closed,2020-02-22,Junior Men's 67kg,Joseph Feliciano,62.35,68,73,75,93,98,-101,75,98,173
HBC Nanny McCarthy Closed,2020-02-22,Junior Women's 64kg,Katelynn Neal,61.74,60,64,67,72,75,79,67,79,146
HBC Nanny McCarthy Closed,2020-02-22,Junior Women's 64kg,Faith Bergner,61.25,52,56,59,70,75,79,59,79,138
HBC Nanny McCarthy Closed,2020-02-22,Women's 16-17 Age Group 64kg,Alejandra Rosas,61.81,-52,55,58,70,73,75,58,75,133
HBC Nanny McCarthy Closed,2020-02-22,Men's 14-15 Age Group 81kg,Dallas Hermanson,76.79,52,57,61,67,70,72,61,72,133
HBC Nanny McCarthy Closed,2020-02-22,Junior Women's 71kg,Gabrielle Camarillo,70.64,48,52,-55,65,69,-72,52,69,121
HBC Nanny McCarthy Closed,2020-02-22,Women's 13 Under Age Group 55kg,Valentina Glass,50.15,34,35,-36,46,47,48,35,48,83
