meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2022 Jingle Barbells Winter Classic & Record Breaker,2022-12-31,Open Men's 73kg,Bo Bramwell,71.7,80,85,88,100,102,-105,88,102,190
2022 Jingle Barbells Winter Classic & Record Breaker,2022-12-31,Junior Women's 59kg,Carli McBride,57,60,-63,-63,70,73,-76,60,73,133
2022 Jingle Barbells Winter Classic & Record Breaker,2022-12-31,Women's 16-17 Age Group 76kg,Stella Czaja,76,54,56,58,62,64,-66,58,64,122
2022 Jingle Barbells Winter Classic & Record Breaker,2022-12-31,Women's 13 Under Age Group +64kg,Kodi McBride,67.8,53,55,-57,60,-62,-64,55,60,115
2022 Jingle Barbells Winter Classic & Record Breaker,2022-12-31,Women's 14-15 Age Group 59kg,Brynli McBride,55.8,50,-52,-52,63,-65,-65,50,63,113
2022 Jingle Barbells Winter Classic & Record Breaker,2022-12-31,Women's 14-15 Age Group 55kg,Brylee Colwell,54.3,42,-45,-45,53,-55,56,42,56,98
2022 Jingle Barbells Winter Classic & Record Breaker,2022-12-31,Women's 13 Under Age Group 45kg,Amelia Phillips,44.4,38,40,-43,48,51,-53,40,51,91
2022 Jingle Barbells Winter Classic & Record Breaker,2022-12-31,Junior Women's 55kg,Madison Chambers,54.2,35,38,-40,45,48,50,38,50,88
2022 Jingle Barbells Winter Classic & Record Breaker,2022-12-31,Women's 13 Under Age Group +64kg,Lily Ontiveros,65,-27,27,29,33,36,38,29,38,67
2022 Jingle Barbells Winter Classic & Record Breaker,2022-12-31,Women's 13 Under Age Group +64kg,Chloe Peterson,73.9,28,30,-32,33,35,37,30,37,67
2022 Jingle Barbells Winter Classic & Record Breaker,2022-12-31,Women's 13 Under Age Group 59kg,Michaela Jolly,58.8,27,-29,-29,34,36,38,27,38,65
2022 Jingle Barbells Winter Classic & Record Breaker,2022-12-31,Women's 13 Under Age Group 36kg,Kaiya Blackhurst,35.5,22,23,24,26,27,-29,24,27,51
2022 Jingle Barbells Winter Classic & Record Breaker,2022-12-31,Women's 13 Under Age Group 30kg,Juliette Phillips,27.9,18,19,20,26,-28,28,20,28,48
2022 Jingle Barbells Winter Classic & Record Breaker,2022-12-31,Men's 13 Under Age Group 44kg,Mitchell Jolly,40.5,15,17,19,20,21,22,19,22,41
