meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
General Meng Yi Qualifier,2013-11-10,Open Men's 94 kg,Elio Guerra,93.9,130,140,145,140,145,150,145,150,295
General Meng Yi Qualifier,2013-11-10,Open Men's 105 kg,Daniel Marrone,94,110,115,120,135,140,140,120,140,260
General Meng Yi Qualifier,2013-11-10,Open Men's 85 kg,Luis Gallo,84.9,90,95,100,110,115,120,100,120,220
General Meng Yi Qualifier,2013-11-10,Open Men's 69 kg,Justin Parent,68.8,97,100,100,115,119,119,100,119,219
General Meng Yi Qualifier,2013-11-10,Open Women's 75 kg,Lindsey Spencer,73.95,65,67,69,90,94,95,69,95,164
General Meng Yi Qualifier,2013-11-10,Open Women's 75 kg,Natasha DeLuca,73.95,67,70,72,82,86,86,72,86,158
General Meng Yi Qualifier,2013-11-10,Open Women's 58 kg,Ashley Cooper,57.95,38,41,42,50,53,55,42,55,97
General Meng Yi Qualifier,2013-11-10,Women's 13 Under Age Group 48kg,Gwendolyn Rojas,44.8,30,32,35,42,45,46,35,46,81
General Meng Yi Qualifier,2013-11-10,Open Women's 63 kg,Gwendolyn Sisto,62.97,75,78,78,0,0,0,78,0,78
General Meng Yi Qualifier,2013-11-10,Men's 13 Under Age Group 44kg,Ryan Schoff,41,20,22,24,30,33,33,24,33,57
