event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U15 Women 45,RIGAUD Louise,44.3,42.0,44.0,46.0,51.0,54.0,57.0,46.0,57.0,103.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U15 Women 55,GONZALEZ Julie,54.7,-31.0,31.0,34.0,41.0,44.0,47.0,34.0,47.0,81.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U17 Women 55,KOCHETOVA Margot,50.9,65.0,68.0,70.0,84.0,87.0,-90.0,70.0,87.0,157.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U20 Women 59,KOUCHENSKY Darya,55.4,52.0,55.0,-57.0,63.0,66.0,68.0,55.0,68.0,123.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U20 Women 59,MALNOU Fanny,57.7,50.0,53.0,55.0,60.0,63.0,-66.0,55.0,63.0,118.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U20 Women 81,FURET Zoé,78.4,75.0,77.0,81.0,87.0,91.0,-94.0,81.0,91.0,172.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U17 Men 67,TOUT Kais,63.8,54.0,60.0,65.0,75.0,80.0,83.0,65.0,83.0,148.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U17 Men 67,BAUD Hugo,65.4,52.0,55.0,-57.0,63.0,67.0,70.0,55.0,70.0,125.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U17 Men 89,AMAR Owen,88.0,52.0,56.0,58.0,67.0,70.0,-73.0,58.0,70.0,128.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U20 Men 61,RIGAUD Gabriel,56.9,-56.0,56.0,-60.0,65.0,69.0,-71.0,56.0,69.0,125.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U20 Men 73,MAGNIN Théo,71.5,65.0,68.0,70.0,-90.0,90.0,95.0,70.0,95.0,165.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U20 Men 81,ATIK Youness,80.6,-83.0,83.0,-90.0,110.0,115.0,120.0,83.0,120.0,203.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U15 Men 61,IAFRATE Ismael,59.8,65.0,70.0,74.0,82.0,88.0,-93.0,74.0,88.0,162.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U17 Men 67,ISRAILOV Abubakar,66.6,105.0,110.0,113.0,125.0,130.0,134.0,113.0,134.0,247.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U17 Men 73,IAFRATE Adam,68.9,101.0,106.0,-109.0,118.0,123.0,-127.0,106.0,123.0,229.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U20 Men 73,DA SILVA Thibaut,72.5,95.0,98.0,-100.0,110.0,-114.0,114.0,98.0,114.0,212.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U20 Men 89,HEAFALA Jonah,84.2,105.0,110.0,-115.0,132.0,139.0,142.0,110.0,142.0,252.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U20 Men 89,COTTE-GAUDIN Simon,83.1,105.0,-110.0,-110.0,130.0,-135.0,135.0,105.0,135.0,240.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U15 Women 59,HORVATH Asya,56.5,47.0,50.0,52.0,57.0,60.0,63.0,52.0,63.0,115.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U17 Women 55,RENARD Lèa,52.0,-42.0,42.0,45.0,54.0,-58.0,58.0,45.0,58.0,103.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U17 Women 64,VAN STRAATEN Clara,62.4,60.0,-64.0,-65.0,78.0,-82.0,-82.0,60.0,78.0,138.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U17 Women 64,GIRARD-CLOS Océane,61.4,-42.0,42.0,-45.0,-58.0,58.0,-62.0,42.0,58.0,100.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U17 Women 76,LAURENT Emeline,72.9,67.0,70.0,73.0,82.0,-88.0,-90.0,73.0,82.0,155.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U20 Women 87,JUMEL Chiara,83.8,-75.0,-76.0,-76.0,93.0,97.0,100.0,0.0,100.0,0.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U15 Men 61,IAFRATE Ismael,59.8,65.0,70.0,74.0,82.0,88.0,-93.0,74.0,88.0,162.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U17 Men 67,ISRAILOV Abubakar,66.6,105.0,110.0,113.0,125.0,130.0,134.0,113.0,134.0,247.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U17 Men 73,IAFRATE Adam,68.9,101.0,106.0,-109.0,118.0,123.0,-127.0,106.0,123.0,229.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U20 Men 73,DA SILVA Thibaut,72.5,95.0,98.0,-100.0,110.0,-114.0,114.0,98.0,114.0,212.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U20 Men 89,HEAFALA Jonah,84.2,105.0,110.0,-115.0,132.0,139.0,142.0,110.0,142.0,252.0
NAQ - Championnat de France des Ligues - Mondragon -,2024-04-20,U20 Men 89,COTTE-GAUDIN Simon,83.1,105.0,-110.0,-110.0,130.0,-135.0,135.0,105.0,135.0,240.0
