event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
PACA - Challenge Avenir - Villeneuve loubet - 4ème Challenge Avenir,2022-05-08,U17 Women 59,ROUSSEAU Clementine,55.65,52.0,55.0,57.0,68.0,71.0,-75.0,57.0,71.0,128.0
PACA - Challenge Avenir - Villeneuve loubet - 4ème Challenge Avenir,2022-05-08,U17 Women 64,RAOUL Mathilde,60.3,39.0,42.0,-45.0,56.0,-59.0,-59.0,42.0,56.0,98.0
PACA - Challenge Avenir - Villeneuve loubet - 4ème Challenge Avenir,2022-05-08,U20 Women 55,REDIEN Lea,49.3,55.0,58.0,-60.0,66.0,68.0,-70.0,58.0,68.0,126.0
PACA - Challenge Avenir - Villeneuve loubet - 4ème Challenge Avenir,2022-05-08,SEN Women 59,TESTE Flavie,58.55,69.0,72.0,-74.0,-81.0,82.0,85.0,72.0,85.0,157.0
PACA - Challenge Avenir - Villeneuve loubet - 4ème Challenge Avenir,2022-05-08,SEN Women 59,FAUCON Axelle,55.4,43.0,-46.0,-46.0,-50.0,50.0,-0.0,43.0,50.0,93.0
PACA - Challenge Avenir - Villeneuve loubet - 4ème Challenge Avenir,2022-05-08,SEN Women 59,ESTEQUE-JAMBOU Roxane,57.6,-50.0,53.0,-57.0,-70.0,-70.0,-70.0,53.0,-70.0,0.0
PACA - Challenge Avenir - Villeneuve loubet - 4ème Challenge Avenir,2022-05-08,SEN Women 64,PLANCQ Deborah,60.4,70.0,74.0,77.0,88.0,92.0,97.0,77.0,97.0,174.0
PACA - Challenge Avenir - Villeneuve loubet - 4ème Challenge Avenir,2022-05-08,SEN Women 64,KUCHENBUCH Julie,62.2,35.0,38.0,40.0,45.0,48.0,-51.0,40.0,48.0,88.0
PACA - Challenge Avenir - Villeneuve loubet - 4ème Challenge Avenir,2022-05-08,SEN Women 64,MOLTON Megan,62.7,55.0,58.0,-61.0,-70.0,-70.0,-70.0,58.0,-70.0,0.0
PACA - Challenge Avenir - Villeneuve loubet - 4ème Challenge Avenir,2022-05-08,SEN Women 71,HATRON Marine,69.2,55.0,58.0,61.0,75.0,78.0,80.0,61.0,80.0,141.0
PACA - Challenge Avenir - Villeneuve loubet - 4ème Challenge Avenir,2022-05-08,SEN Women 71,BRIZE Laetitia,68.4,50.0,53.0,-56.0,60.0,65.0,70.0,53.0,70.0,123.0
PACA - Challenge Avenir - Villeneuve loubet - 4ème Challenge Avenir,2022-05-08,SEN Women 71,PASTA Jennifer,69.9,35.0,45.0,50.0,55.0,65.0,70.0,50.0,70.0,120.0
