event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
OWF Cup Invitational,2022-03-26,female,Tori Gallegos,58.40,73,76,79,95,100,-105,79,100,179,AUS
OWF Cup Invitational,2022-03-26,female,Myonly Stephen,55.30,67,70,73,85,89,-91,73,89,162,AUS
OWF Cup Invitational,2022-03-26,female,Mary Lifu,58.32,60,-65,-65,-80,-80,80,60,80,140,AUS
OWF Cup Invitational,2022-03-26,female,Femily Notte,63.50,-70,73,76,85,90,95,76,95,171,AUS
OWF Cup Invitational,2022-03-26,female,Natacha Bibole,63.50,-43,-43,43,55,60,68,43,68,111,AUS
OWF Cup Invitational,2022-03-26,female,Kiana Elliott,68.10,95,98,-100,110,114,118,98,118,216,AUS
OWF Cup Invitational,2022-03-26,female,Sarah Cochrane,67.80,88,91,94,108,112,-118,94,112,206,AUS
OWF Cup Invitational,2022-03-26,female,Nancy Genzel Abouke,69.80,-86,86,88,103,107,110,88,110,198,AUS
OWF Cup Invitational,2022-03-26,female,Olivia Selemaia,65.00,75,-80,-80,95,-100,-102,75,95,170,AUS
OWF Cup Invitational,2022-03-26,female,Apolonia Vaivai,75.80,85,88,90,103,-108,109,90,109,199,AUS
OWF Cup Invitational,2022-03-26,female,Megan Signal,72.20,80,84,87,104,108,-113,87,108,195,AUS
OWF Cup Invitational,2022-03-26,female,Hayley Whiting,83.70,91,96,100,115,-120,-120,100,115,215,AUS
OWF Cup Invitational,2022-03-26,female,Elizabeth Adimim,81.70,75,76,82,95,-105,-105,82,95,177,AUS
OWF Cup Invitational,2022-03-26,female,Ajah Pritchard-Lolo,85.80,-70,70,-73,83,85,88,70,88,158,AUS
OWF Cup Invitational,2022-03-26,female,Feagaiga Stowers,117.70,115,121,-125,-150,150,155,121,155,276,AUS
OWF Cup Invitational,2022-03-26,female,Iuniarra Sipaia,138.40,-105,-105,105,145,150,-154,105,150,255,AUS
OWF Cup Invitational,2022-03-26,female,Lesila Fiapule,120.80,102,-106,-106,-135,135,-141,102,135,237,AUS
OWF Cup Invitational,2022-03-26,female,Manine Lynch,115.00,80,84,88,104,108,112,88,112,200,AUS
OWF Cup Invitational,2022-03-26,female,Helen Anastasia Seipua,110.25,78,82,-86,90,98,99,82,99,181,AUS
OWF Cup Invitational,2022-03-26,male,Philip Masi,53.66,77,80,83,90,96,-101,83,96,179,AUS
OWF Cup Invitational,2022-03-26,male,Eroni Talemaigau,59.60,83,86,90,110,115,-118,90,115,205,AUS
OWF Cup Invitational,2022-03-26,male,Ditto Ika,66.80,105,110,-112,-140,140,-145,110,140,250,AUS
OWF Cup Invitational,2022-03-26,male,Manula Raobu,70.05,110,115,120,135,141,146,120,146,266,AUS
OWF Cup Invitational,2022-03-26,male,Ryley Porter,80.58,130,-138,-138,-157,-158,162,130,162,292,AUS
OWF Cup Invitational,2022-03-26,male,Leo Lark,79.40,115,120,123,150,158,-165,123,158,281,AUS
OWF Cup Invitational,2022-03-26,male,Ezekiel Moses,73.30,125,-130,-130,153,-160,-160,125,153,278,AUS
OWF Cup Invitational,2022-03-26,male,Jerome Hewett Tura,80.80,103,107,-111,134,138,142,107,142,249,AUS
OWF Cup Invitational,2022-03-26,male,Uea Detudamo,88.00,125,130,132,155,161,-165,132,161,293,AUS
OWF Cup Invitational,2022-03-26,male,Cameron McTaggart,88.90,126,128,130,-154,158,163,130,163,293,AUS
OWF Cup Invitational,2022-03-26,male,Michael Lane,87.80,132,-136,-136,-160,160,-169,132,160,292,AUS
OWF Cup Invitational,2022-03-26,male,Matahi Tahiaipuoho,84.90,-115,115,120,145,150,-151,120,150,270,AUS
OWF Cup Invitational,2022-03-26,male,Don Opeloge,95.45,157,-162,162,200,206,-211,162,206,368,AUS
OWF Cup Invitational,2022-03-26,male,Taniela Tuisuva Rainibogi,93.20,-140,140,-150,172,-180,-180,140,172,312,AUS
OWF Cup Invitational,2022-03-26,male,Jack Opeloge,99.75,154,160,-163,191,-200,200,160,200,360,AUS
OWF Cup Invitational,2022-03-26,male,Oscar Taramae,108.00,105,110,-113,135,140,-145,110,140,250,AUS
OWF Cup Invitational,2022-03-26,male,Sio Pomelile,117.00,130,-135,-135,-170,170,-175,130,170,300,AUS
