event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Qld Club Challenge Round 3 – Gold Coast,2014-08-23,female,Laila Estreich,58.70,-48,48,-51,60,-63,-64,48,60,108,AUS
JME Qld Club Challenge Round 3 – Gold Coast,2014-08-23,female,Keya Woodland,72.20,60,-64,67,86,90,-92,67,90,157,AUS
JME Qld Club Challenge Round 3 – Gold Coast,2014-08-23,female,Lauren Cox,82.00,48,50,-52,58,62,65,50,65,115,AUS
JME Qld Club Challenge Round 3 – Gold Coast,2014-08-23,female,Ellen Willis,59.00,38,-40,40,49,51,-53,40,51,91,AUS
JME Qld Club Challenge Round 3 – Gold Coast,2014-08-23,female,Leandra Miscamble,68.50,31,33,35,49,51,53,35,53,88,AUS
JME Qld Club Challenge Round 3 – Gold Coast,2014-08-23,female,Althea Mackie,80.20,43,45,-48,-59,59,-64,45,59,104,AUS
JME Qld Club Challenge Round 3 – Gold Coast,2014-08-23,male,Cooper Wilson,47.70,40,42,44,50,53,56,44,56,100,AUS
JME Qld Club Challenge Round 3 – Gold Coast,2014-08-23,male,Michael Ward,73.20,90,95,98,115,120,125,98,125,223,AUS
JME Qld Club Challenge Round 3 – Gold Coast,2014-08-23,male,Robert Jarvis,76.30,-83,-83,83,114,119,-124,83,119,202,AUS
JME Qld Club Challenge Round 3 – Gold Coast,2014-08-23,male,Chris Baker-Gabb,87.60,80,85,-90,100,105,-110,85,105,190,AUS
JME Qld Club Challenge Round 3 – Gold Coast,2014-08-23,male,Linzey Beister,105.00,125,-130,135,-150,150,-160,135,150,285,AUS
JME Qld Club Challenge Round 3 – Gold Coast,2014-08-23,male,Justin Lamb,90.90,68,72,-76,95,100,-105,72,100,172,AUS
