event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
World Masters Championships,2014-09-01,female,Julie Davis,51.90,-26,26,-27,39,40,-41,26,40,66,AUS
World Masters Championships,2014-09-01,female,Colleen Duplock,56.90,24,25,-26,-34,-36,-37,25,0,0,AUS
World Masters Championships,2014-09-01,female,Diana Loy,61.90,47,54,57,73,-78,-83,57,73,130,AUS
World Masters Championships,2014-09-01,female,Sue Cox,61.10,38,40,-42,48,-50,51,40,51,91,AUS
World Masters Championships,2014-09-01,female,Ellen Willis,59.10,36,39,-42,-49,49,-52,39,49,88,AUS
World Masters Championships,2014-09-01,female,Lesley Moyle,59.70,25,-27,27,38,40,-42,27,40,67,AUS
World Masters Championships,2014-09-01,female,Leandra Miscamble,67.90,31,33,-35,48,50,-52,33,50,83,AUS
World Masters Championships,2014-09-01,female,Grace Morrison,71.70,40,42,44,57,60,-63,44,60,104,AUS
World Masters Championships,2014-09-01,male,Armando Miotti,93.00,101,106,-108,125,130,135,106,135,241,AUS
World Masters Championships,2014-09-01,male,Barry Harden,91.10,70,75,80,88,-95,-95,80,88,168,AUS
