meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
North Miami Weightlifting Open,2019-02-10,Open Men's 96kg,Alex Usategui,94.4,110,-120,-125,137,-145,146,110,146,256
North Miami Weightlifting Open,2019-02-10,Open Men's +109kg,William Cunningham,134.6,100,104,108,134,139,143,108,143,251
North Miami Weightlifting Open,2019-02-10,Open Men's 89kg,Felix Navas,83.6,75,78,-82,100,105,110,78,110,188
North Miami Weightlifting Open,2019-02-10,Open Men's 67kg,Roberto Matias,66,74,77,81,-100,100,105,81,105,186
North Miami Weightlifting Open,2019-02-10,Open Men's 73kg,Adam Davis,72.7,68,72,74,86,90,96,74,96,170
North Miami Weightlifting Open,2019-02-10,Open Men's 67kg,Gregory Benavides,65.4,57,60,-63,72,75,-79,60,75,135
North Miami Weightlifting Open,2019-02-10,Open Men's 55kg,Kaivin Im,54.6,54,57,-60,71,74,77,57,77,134
North Miami Weightlifting Open,2019-02-10,Open Men's 67kg,Alejandro Hernandez,66.9,45,50,-55,63,-66,67,50,67,117
North Miami Weightlifting Open,2019-02-10,Women's 14-15 Age Group 76kg,Fairuz Amireh,75.2,44,47,-51,54,58,62,47,62,109
North Miami Weightlifting Open,2019-02-10,Women's 16-17 Age Group 55kg,Katie Morales,52.2,25,26,-28,33,35,37,26,37,63
North Miami Weightlifting Open,2019-02-10,Women's 14-15 Age Group 55kg,Desiree Hernandez,52.8,23,-25,-25,32,34,35,23,35,58
North Miami Weightlifting Open,2019-02-10,Women's 13 Under Age Group 30kg,Angelina Hernandez,30,11,12,-13,13,14,15,12,15,27
