meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Aimee Bluebell Open,2014-04-05,Open Men's+105 kg,Cameron Swart,137,140,145,150,170,180,190,150,190,340
Aimee Bluebell Open,2014-04-05,Open Men's 94 kg,Samuel Giamfortone,93,124,127,130,150,160,170,130,170,300
Aimee Bluebell Open,2014-04-05,Open Men's+105 kg,Ryan Haley,110,98,101,101,120,125,125,101,125,226
Aimee Bluebell Open,2014-04-05,Open Men's 69 kg,Anthony McLaughlin,68.5,92,95,97,119,122,125,97,125,222
Aimee Bluebell Open,2014-04-05,Open Men's 69 kg,Adam Longoria,69,80,85,90,120,125,125,90,125,215
Aimee Bluebell Open,2014-04-05,Open Men's 85 kg,Robert Reffell,82,70,75,80,90,95,100,80,100,180
Aimee Bluebell Open,2014-04-05,Open Men's 94 kg,Anthony Trejo,91,70,75,75,85,90,90,75,90,165
Aimee Bluebell Open,2014-04-05,Men's 13 Under Age Group +69 Kg,Ryan Knaus,77,50,55,57,55,60,65,57,65,122
Aimee Bluebell Open,2014-04-05,Open Women's 48 kg,Aimee Frederick,38,42,44,42,49,55,57,44,57,101
Aimee Bluebell Open,2014-04-05,Women's 13 Under Age Group 58kg,Amariah Martin,57,37,38,38,40,45,47,38,47,85
Aimee Bluebell Open,2014-04-05,Women's 14-15 Age Group 58 kg,Fallon McLaughlin,57,24,26,28,32,35,38,28,38,66
Aimee Bluebell Open,2014-04-05,Men's 13 Under Age Group 35 Kg,Jonathan Roland,33,20,22,24,23,25,27,24,27,51
