meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Youth National Last Chance Qualifier,2014-04-25,Open Men's 105 kg,Jonah Matthes,102.4,100,105,-108,120,125,-130,105,125,230
Youth National Last Chance Qualifier,2014-04-25,Open Men's+105 kg,David Foster,113.2,90,95,100,115,120,125,100,125,225
Youth National Last Chance Qualifier,2014-04-25,Open Men's 85 kg,Christian Hunt,80,90,93,-95,100,105,110,93,110,203
Youth National Last Chance Qualifier,2014-04-25,Open Men's 85 kg,Austin Gean,81.8,85,90,-95,105,110,-115,90,110,200
Youth National Last Chance Qualifier,2014-04-25,Open Men's 77 kg,Tyler Bell,73.4,80,83,-85,94,98,-102,83,98,181
Youth National Last Chance Qualifier,2014-04-25,Open Men's 69 kg,Mark Scott,68.4,75,-80,-80,85,90,93,75,93,168
Youth National Last Chance Qualifier,2014-04-25,Open Men's 62 kg,Stan (Tre') Luttrell,60.2,60,65,70,75,80,82,70,82,152
Youth National Last Chance Qualifier,2014-04-25,Open Men's 69 kg,Franz Carranza,68.9,60,63,-65,80,85,-90,63,85,148
Youth National Last Chance Qualifier,2014-04-25,Men's 13 Under Age Group 35 Kg,Donald Luttrell,35,30,35,38,35,40,45,38,45,83
Youth National Last Chance Qualifier,2014-04-25,Women's 13 Under Age Group 53kg,Anna Luttrell,52.3,30,33,36,35,40,45,36,45,81
