meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Team Chikara Developmental Meet #25,2012-04-21,Open Men's 85 kg,Jason Chan,83.48,0,0,0,120,0,0,0,120,120
Team Chikara Developmental Meet #25,2012-04-21,Open Men's 85 kg,Michael Strazzanti,84.12,0,0,0,120,0,0,0,120,120
Team Chikara Developmental Meet #25,2012-04-21,Open Men's 77 kg,Simon Kuang,76.42,0,0,0,115,0,0,0,115,115
Team Chikara Developmental Meet #25,2012-04-21,Open Men's 62 kg,Manuel Wong,56.66,0,0,0,85,0,0,0,85,85
Team Chikara Developmental Meet #25,2012-04-21,Open Men's 85 kg,Brian Roberson,79.32,0,0,0,85,0,0,0,85,85
Team Chikara Developmental Meet #25,2012-04-21,Open Women's 58 kg,Alaide Cordon,57.02,0,0,0,70,0,0,0,70,70
Team Chikara Developmental Meet #25,2012-04-21,Open Men's 105 kg,Alex Orozco,96.42,0,0,0,65,0,0,0,65,65
Team Chikara Developmental Meet #25,2012-04-21,Open Men's 69 kg,John Velasquez,64.8,0,0,0,60,0,0,0,60,60
Team Chikara Developmental Meet #25,2012-04-21,Open Men's 77 kg,Vincent Porras,70.62,0,0,0,60,0,0,0,60,60
Team Chikara Developmental Meet #25,2012-04-21,Open Men's 94 kg,Albert Gonzales,89.94,0,0,0,0,0,0,0,0,0
