event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
2025/26 - R - Z2 - 1 - L1F,2025-10-11,female F 63,Sarah Pitteloud,61.15,55,58,-61,74,78,-80,58,78,136
2025/26 - R - Z2 - 1 - L1F,2025-10-11,female F 69,Kimy Tschan,64.4,56,59,-61,67,70,74,59,74,133
2025/26 - R - Z2 - 1 - L1F,2025-10-11,female F 77,Jennifer Litzler,76.3,55,60,-64,73,-78,78,60,78,138
2025/26 - R - Z2 - 1 - L1F,2025-10-11,female F 44,Luna Litzler,42.55,37,39,-41,49,52,-53,39,52,91
2025/26 - R - Z2 - 1 - L1F,2025-10-11,female F 63,Sandra Müller-Jennings,58.6,50,-52,-53,60,62,-65,50,62,112
2025/26 - R - Z2 - 1 - L1F,2025-10-11,female F 58,Pauline Durry,53.05,-44,46,-49,55,58,-61,46,58,104
2025/26 - R - Z2 - 1 - L1F,2025-10-11,female F 77,Céline Farey,71.4,50,55,57,60,65,-70,57,65,122
2025/26 - R - Z2 - 1 - L1F,2025-10-11,female F 77,Maelle Imwinkelried,72.7,45,50,-55,60,65,70,50,70,120
2025/26 - R - Z2 - 1 - L1F,2025-10-11,female F 53,Shanilla Boldini,52.75,37,40,42,48,51,-53,42,51,93
2025/26 - R - Z2 - 1 - L1F,2025-10-11,female F 86,Dalila Maggini,83.95,47,50,-53,67,70,-74,50,70,120
2025/26 - R - Z2 - 1 - L1F,2025-10-11,female F 69,Rana Musa,66.85,44,47,-50,54,57,60,47,60,107
