event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
2025/26 - R - Z3 - 1 - L2M,2025-11-08,male - M 79,Arthur Loos,75.95,-75,77,81,90,95,100,81,100,181
2025/26 - R - Z3 - 1 - L2M,2025-11-08,male - M 94,Alex Stravs,92.65,65,70,75,95,102,107,75,107,182
2025/26 - R - Z3 - 1 - L2M,2025-11-08,male - M 88,Cédric Stoll,81.35,68,73,-77,86,92,96,73,96,169
2025/26 - R - Z3 - 1 - L2M,2025-11-08,male - M 94,Dominic Suter,88.55,70,74,-80,90,97,102,74,102,176
2025/26 - R - Z3 - 1 - L2M,2025-11-08,male - M 110,Jesus Alejandro Palencia,103.15,75,80,-85,90,96,102,80,102,182
2025/26 - R - Z3 - 1 - L2M,2025-11-08,male - M 88,Yanick Messmer,82.65,60,65,-70,80,85,90,65,90,155
2025/26 - R - Z3 - 1 - L2M,2025-11-08,male - M 88,Daniel Hold,84.15,57,60,63,-85,85,90,63,90,153
2025/26 - R - Z3 - 1 - L2M,2025-11-08,male - M >110,Olivier Sutter,119.35,68,75,-80,90,95,100,75,100,175
2025/26 - R - Z3 - 1 - L2M,2025-11-08,male - M 88,Anthony Cerquone,82.75,45,48,52,64,67,71,52,71,123
2025/26 - R - Z3 - 1 - L2M,2025-11-08,male - M 94,Gianluigi Potenza,93.75,50,53,55,75,-76,-76,55,75,130
2025/26 - R - Z3 - 1 - L2M,2025-11-08,male - M 88,Nicola Mauri,86.15,40,45,47,50,55,60,47,60,107
