event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
RAW Barbell Open Competition,2018-07-29,female - F58,Kushini Jayawardane,53.15,-55,55,58,70,74,77,58,77,135
RAW Barbell Open Competition,2018-07-29,female - F58,Zofia Szymanski,57.20,48,51,-54,62,66,-70,51,66,117
RAW Barbell Open Competition,2018-07-29,female - F90,Maddison Jones,85.90,40,45,50,65,70,-75,50,70,120
RAW Barbell Open Competition,2018-07-29,male - M77,Sam Jansson,76.60,105,-110,-110,136,-146,-146,105,136,241
RAW Barbell Open Competition,2018-07-29,male - M77,Storm Baldwin,71.70,65,70,-75,90,97,102,70,102,172
RAW Barbell Open Competition,2018-07-29,male - M81,Bouachanh Thongvilu,73.05,-66,66,70,74,80,86,70,86,156
RAW Barbell Open Competition,2018-07-29,male - M85,Brock Baldwin,81.70,100,107,-112,130,138,-145,107,138,245
RAW Barbell Open Competition,2018-07-29,male - M85,Leo Manny,83.60,112,116,119,-140,-145,-145,119,0,0
RAW Barbell Open Competition,2018-07-29,male - M94,Ben Wadwell,91.50,108,114,120,136,142,152,120,152,272
RAW Barbell Open Competition,2018-07-29,male - M105,Joseph Hickman,102.20,60,65,75,75,85,-90,75,85,160
