event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Trans Tasman Cup,2012-12-08,female,Christine Meier,57.70,67,-71,-72,83,-86,-86,67,83,150
Trans Tasman Cup,2012-12-08,female,Sophie Cowen,56.60,46,-49,49,-58,58,-67,49,58,107
Trans Tasman Cup,2012-12-08,female,Melissa Robinson,61.80,67,70,-72,-86,86,-90,70,86,156
Trans Tasman Cup,2012-12-08,female,Rachel Goodman,62.70,63,-66,66,78,82,85,66,85,151
Trans Tasman Cup,2012-12-08,female,Kylie Thompson,68.30,70,77,-78,85,90,-94,77,90,167
Trans Tasman Cup,2012-12-08,female,Bianca Sheppard,63.30,65,-70,-72,58,64,-71,65,64,129
Trans Tasman Cup,2012-12-08,female,Jenna Myers,82.90,-92,92,98,110,-123,-125,98,110,208
Trans Tasman Cup,2012-12-08,female,Kaitlyn Fassina,89.90,85,89,-92,102,-107,-107,89,102,191
Trans Tasman Cup,2012-12-08,female,Bonnie Sleeman,86.60,-68,68,73,86,-91,91,73,91,164
Trans Tasman Cup,2012-12-08,male,Joshua Wu,59.90,66,71,75,95,100,-106,75,100,175
Trans Tasman Cup,2012-12-08,male,James Norman,61.50,65,70,72,92,101,-103,72,101,173
Trans Tasman Cup,2012-12-08,male,Boris Elesin,64.70,80,85,-92,90,100,107,85,107,192
Trans Tasman Cup,2012-12-08,male,Jonathan Pakchung,76.50,92,99,-105,115,124,-129,99,124,223
Trans Tasman Cup,2012-12-08,male,Simon Rassy,74.80,87,-92,-94,116,122,-125,87,122,209
Trans Tasman Cup,2012-12-08,male,Jakob Daniels,76.60,77,85,90,112,-123,-123,90,112,202
Trans Tasman Cup,2012-12-08,male,Liam Larkins,81.70,105,110,-113,125,132,137,110,137,247
Trans Tasman Cup,2012-12-08,male,Shane Wagner,80.10,87,92,95,113,-117,117,95,117,212
Trans Tasman Cup,2012-12-08,male,Luke Stone,85.30,-105,-105,-111,148,153,-156,0,153,0
Trans Tasman Cup,2012-12-08,male,Gordon Laurie,104.70,140,145,150,162,-168,-168,150,162,312
Trans Tasman Cup,2012-12-08,male,Luke Gardner,104.60,120,125,-130,158,164,167,125,167,292
Trans Tasman Cup,2012-12-08,male,Ryan Pasfield,96.80,92,97,-105,135,-144,-150,97,137,234
Trans Tasman Cup,2012-12-08,male,Robert Galsworthy,113.70,135,140,-145,172,176,178,140,178,318
Trans Tasman Cup,2012-12-08,male,Jordan Steffens,130.90,130,137,142,165,172,-177,142,172,314
