event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
VWA Open ,2015-07-04,female - F48,Courtney Chong,47.50,34,37,-39,-44,44,48,37,48,85
VWA Open ,2015-07-04,female - F53,Sharnee Griffiths,51.75,45,-50,50,55,60,63,50,63,113
VWA Open ,2015-07-04,female - F58,Gajia Lu,56.10,38,-41,-41,50,54,58,38,58,96
VWA Open ,2015-07-04,female - F58,Youlin Koh,57.35,35,38,41,46,50,52,41,52,93
VWA Open ,2015-07-04,female - F63,Elisha Huke,61.35,40,43,45,58,-61,61,45,61,106
VWA Open ,2015-07-04,female - F63,Seen Lee,60.00,-78,-78,-78,90,-95,0,0,90,0
VWA Open ,2015-07-04,female - F69,Miranda Hoare,66.60,62,-65,65,75,78,-80,65,78,143
VWA Open ,2015-07-04,female - F69,Nicky Cummins,68.15,52,55,58,-70,70,73,58,73,131
VWA Open ,2015-07-04,female - F69,Holli Lawler,63.70,52,-55,55,63,65,67,55,67,122
VWA Open ,2015-07-04,female - F75,Clare Cherry,74.30,73,76,78,95,100,102,78,102,180
VWA Open ,2015-07-04,female - F75,Cassandra Ivone,73.35,35,38,-40,43,46,48,38,48,86
VWA Open ,2015-07-04,female - F75,Jessikah Tidd,72.65,25,27,-29,30,33,35,27,35,62
VWA Open ,2015-07-04,female - F49,Vivian Lee,47.85,-45,45,52,63,-68,68,52,68,120
VWA Open ,2015-07-04,male - M62,John Lau,59.30,-58,58,62,65,-70,70,62,70,132
VWA Open ,2015-07-04,male - M69,Dun Chu,68.95,-95,95,-100,115,-120,120,95,120,215
VWA Open ,2015-07-04,male - M69,James Delaney,62.80,84,88,-91,-112,112,117,88,117,205
VWA Open ,2015-07-04,male - M69,Simon Obery,67.35,87,-90,-90,-106,-108,-108,87,0,0
VWA Open ,2015-07-04,male - M77,Cao Tran,71.20,70,75,-77,90,-95,-95,75,90,165
VWA Open ,2015-07-04,male - M77,Konrad Cybulski,71.35,65,70,-75,87,92,95,70,95,165
VWA Open ,2015-07-04,male - M85,Dexter Tan,84.55,-97,100,105,125,-130,-137,105,125,230
VWA Open ,2015-07-04,male - M85,Brendan Tuck,83.80,75,80,-85,95,100,105,80,105,185
VWA Open ,2015-07-04,male - M85,Alan Xue,79.25,65,69,71,83,88,91,71,91,162
VWA Open ,2015-07-04,male - M94,Nicodemus Scheelings,91.50,125,130,-135,150,155,-160,130,155,285
VWA Open ,2015-07-04,male - M94,Jay Nicoll,89.90,115,120,-123,140,145,150,120,150,270
VWA Open ,2015-07-04,male - M94,Paul Tofari,91.10,102,107,-111,-137,-137,140,107,140,247
VWA Open ,2015-07-04,male - M94,Colin Sanders,92.95,-100,101,107,136,-143,-150,107,136,243
VWA Open ,2015-07-04,male - M94,Lewis Ronan,85.40,-90,94,-98,105,111,116,94,116,210
VWA Open ,2015-07-04,male - M105,Luke Stone,98.80,110,115,-120,145,150,-154,115,150,265
VWA Open ,2015-07-04,male - M105,Alexander Marcou,98.30,85,90,-94,105,-110,110,90,110,200
VWA Open ,2015-07-04,male - M105,Raymond Butler,97.20,88,-91,0,105,-108,108,88,108,196
VWA Open ,2015-07-04,male - M105,Bailey Wilson,102.75,62,66,70,82,86,91,70,91,161
VWA Open ,2015-07-04,male - M105+,Joshua Quinn,120.75,121,-125,128,160,165,-170,128,165,293
VWA Open ,2015-07-04,male - M105+,Zoran Jankovski,113.55,100,106,110,131,136,140,110,140,250
VWA Open ,2015-07-04,male - M61,Damien Hewish,55.95,72,-78,78,85,91,-93,78,91,169
VWA Open ,2015-07-04,male - M96,Armando Miotti,92.35,100,-108,108,125,-132,-135,108,125,233
