event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,female - F48,Monique Booth,39.32,10,13,15,-16,16,-18,15,16,31
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,female - F58,Danielle Maui,54.24,30,35,37,42,46,51,37,51,88
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,female - F63,Kylie Cripps,61.34,40,43,45,55,57,60,45,60,105
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,female - F69,Telyshia Jones,67.16,45,48,-50,58,-61,-61,48,58,106
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,female - F75,Camilla Fogagnolo,72.10,78,82,-85,99,104,-108,82,104,186
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,female - F75,Amy Thompson,73.20,30,35,40,50,-56,0,40,50,90
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,female - F75+,Kayla Gill,79.44,25,30,32,30,35,40,32,40,72
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,female - F64,Brooke Tsakirakis,59.72,37,-40,40,-55,55,58,40,58,98
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,female - F71,Karen Bushell,69.70,26,27,-28,31,32,34,27,34,61
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,female - F71,Lynette Gotts,67.68,26,28,-30,26,29,31,28,31,59
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,female - F76,Melanie Richardson,75.76,34,36,38,48,-52,52,38,52,90
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,female - F76,Laura Windfeld-Petersen,71.32,32,34,36,46,49,52,36,52,88
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,female - F76,Kirsty Bartlett-Clark,73.40,25,28,30,30,-35,35,30,35,65
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,female - F81,Jane Booth,76.54,30,35,36,40,45,-50,36,45,81
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,male - M62,Dominic Newman,61.42,21,24,-26,36,39,-41,24,39,63
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,male - M69,Codi Allie,68.10,85,-90,90,105,110,0,90,110,200
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,male - M77,Prampan Poolperm-Johnson,74.00,65,67,69,90,93,96,69,96,165
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,male - M77,Kyle Challenger,73.82,68,-72,72,80,85,88,72,88,160
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,male - M77,Austin Jordan,75.04,58,61,64,83,87,91,64,91,155
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,male - M77,Charles Price,73.16,50,54,58,80,-85,85,58,85,143
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,male - M85,Jordan Cripps,84.06,72,78,80,101,106,-111,80,106,186
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,male - M85,Matthew Jones,81.30,55,-58,58,90,94,98,58,98,156
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,male - M85,Tim Sumpton,84.48,60,-64,64,82,86,-90,64,86,150
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,male - M94,Jake Moore,85.94,105,109,113,130,135,139,113,139,252
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,male - M94,Dylan Oakford,88.92,105,110,-112,130,135,-138,110,135,245
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,male - M94,Jordan Gotts,92.68,40,43,-46,43,-47,47,43,47,90
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,male - M105,James Thomas,95.68,92,96,-100,125,130,133,96,133,229
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,male - M105+,Gordon Laurie,109.60,145,150,-157,170,176,-180,150,176,326
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,male - M105+,Taeylore Mansom,108.68,50,54,56,-68,68,71,56,71,127
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,male - M73,Zac Millhouse,70.66,45,50,55,60,65,70,55,70,125
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,male - M81,Drummond Williamson,79.30,82,87,92,112,117,121,92,121,213
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,male - M96,Greg Young,90.64,85,92,98,0,0,0,98,0,0
Tasmania U15/U17 Championships and Presidents Cup Round 5,2014-08-16,male - M109+,Robert Gotts,118.12,62,-68,68,85,90,0,68,90,158
