event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
North Brisbane Weightlifting Association Inc. Club Competition,2021-05-01,female - F55,Julie Davis,54.75,24,25,26,32,34,36,26,36,62
North Brisbane Weightlifting Association Inc. Club Competition,2021-05-01,female - F59,Ciara Taylor,58.39,48,50,52,56,58,60,52,60,112
North Brisbane Weightlifting Association Inc. Club Competition,2021-05-01,female - F59,Madeline Logan,55.76,39,-42,42,-50,50,-55,42,50,92
North Brisbane Weightlifting Association Inc. Club Competition,2021-05-01,female - F64,Colleen Duplock,63.55,24,25,26,30,32,-33,26,32,58
North Brisbane Weightlifting Association Inc. Club Competition,2021-05-01,female - F71,Rhiannon Decosta,66.91,-62,63,66,78,82,-85,66,82,148
North Brisbane Weightlifting Association Inc. Club Competition,2021-05-01,female - F71,Bronwyn Graham,65.93,-58,58,-60,78,82,85,58,85,143
North Brisbane Weightlifting Association Inc. Club Competition,2021-05-01,female - F71,Michelle Kinnane,65.92,32,34,-35,39,41,43,34,43,77
North Brisbane Weightlifting Association Inc. Club Competition,2021-05-01,female - F71,Sue Cox,67.22,-33,33,35,39,-41,-41,35,39,74
North Brisbane Weightlifting Association Inc. Club Competition,2021-05-01,female - F76,Helena Mooney,72.02,-55,55,-59,68,-70,70,55,70,125
North Brisbane Weightlifting Association Inc. Club Competition,2021-05-01,female - F81,Sue Armstrong,79.17,30,33,36,40,44,48,36,48,84
North Brisbane Weightlifting Association Inc. Club Competition,2021-05-01,male - M61,Josh Strange,59.50,-68,71,75,88,92,95,75,95,170
North Brisbane Weightlifting Association Inc. Club Competition,2021-05-01,male - M61,Levi Deans,59.22,58,62,-66,80,84,88,62,88,150
North Brisbane Weightlifting Association Inc. Club Competition,2021-05-01,male - M81,Samuel Rankin,74.93,85,94,100,110,117,-122,100,117,217
North Brisbane Weightlifting Association Inc. Club Competition,2021-05-01,male - M89,Alan (Songhwan) Park,81.30,90,-95,95,115,121,-125,95,121,216
North Brisbane Weightlifting Association Inc. Club Competition,2021-05-01,male - M96,Christian Hopper,92.10,90,95,98,100,110,120,98,120,218
North Brisbane Weightlifting Association Inc. Club Competition,2021-05-01,male - M96,Hunter Levien,93.34,85,88,-91,105,110,115,88,115,203
