event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
BUBC Physique Science QWA Club Challenge Round 1,2021-02-06,female - F59,Kayla Miller-Gorce,58.45,50,52,54,70,72,75,54,75,129
BUBC Physique Science QWA Club Challenge Round 1,2021-02-06,female - F64,Taleea Menyweather,63.45,60,63,65,78,82,85,65,85,150
BUBC Physique Science QWA Club Challenge Round 1,2021-02-06,female - F64,Dominika Makosova,62.30,55,58,60,75,78,80,60,80,140
BUBC Physique Science QWA Club Challenge Round 1,2021-02-06,female - F64,Ellen Willis,61.90,35,37,39,49,51,53,39,53,92
BUBC Physique Science QWA Club Challenge Round 1,2021-02-06,female - F71,Vanessa Cook,68.65,50,-53,-53,70,72,75,50,75,125
BUBC Physique Science QWA Club Challenge Round 1,2021-02-06,female - F71,Adriarne Cracknell,64.25,-42,42,-45,50,-54,-54,42,50,92
BUBC Physique Science QWA Club Challenge Round 1,2021-02-06,female - F76,Claire Binch,76.00,70,73,-76,100,106,-111,73,106,179
BUBC Physique Science QWA Club Challenge Round 1,2021-02-06,male - M55,Asher Manz,44.95,38,41,43,50,53,55,43,55,98
BUBC Physique Science QWA Club Challenge Round 1,2021-02-06,male - M55,Korbyn Morrison,37.00,-16,-16,16,20,23,26,16,26,42
BUBC Physique Science QWA Club Challenge Round 1,2021-02-06,male - M67,Brayden Williams,66.50,100,103,105,120,125,-131,105,125,230
BUBC Physique Science QWA Club Challenge Round 1,2021-02-06,male - M67,Harper Manz,64.20,80,86,-90,90,95,-100,86,95,181
BUBC Physique Science QWA Club Challenge Round 1,2021-02-06,male - M67,Cooper Knox,66.90,40,45,48,-60,60,-65,48,60,108
BUBC Physique Science QWA Club Challenge Round 1,2021-02-06,male - M73,Matthew Manz,72.85,68,72,75,100,105,111,75,111,186
BUBC Physique Science QWA Club Challenge Round 1,2021-02-06,male - M73,Ron Fraser,71.95,56,60,65,71,80,85,65,85,150
BUBC Physique Science QWA Club Challenge Round 1,2021-02-06,male - M81,Michael Nides,80.75,-106,106,-111,126,132,137,106,137,243
BUBC Physique Science QWA Club Challenge Round 1,2021-02-06,male - M89,Al Witaka,82.00,45,48,-51,63,-65,67,48,67,115
BUBC Physique Science QWA Club Challenge Round 1,2021-02-06,male - M96,Sylvan Richardson,92.65,-85,85,90,115,120,-125,90,120,210
BUBC Physique Science QWA Club Challenge Round 1,2021-02-06,male - M109,Scott Mark,107.85,-67,67,72,85,-92,92,72,92,164
