event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Victorian Senior Championships,2013-05-18,female - F53,Socheata Be,52.20,72,-76,-76,-90,90,-94,72,90,162
Victorian Senior Championships,2013-05-18,female - F63,Seen Lee,59.45,82,86,-88,-102,102,106,86,106,192
Victorian Senior Championships,2013-05-18,female - F63,Rachel Goodman,62.95,67,70,73,87,-92,92,73,92,165
Victorian Senior Championships,2013-05-18,female - F69,Jacquie White,65.00,72,75,78,88,-93,-93,78,88,166
Victorian Senior Championships,2013-05-18,female - F69,Jessica Partridge,64.05,64,-67,68,84,-87,-87,68,84,152
Victorian Senior Championships,2013-05-18,female - F69,Prue Delalande,66.45,55,-59,-61,63,-68,68,55,68,123
Victorian Senior Championships,2013-05-18,female - F69,Sara Kersten-Murphy,68.30,53,-56,-56,70,-74,-74,53,70,123
Victorian Senior Championships,2013-05-18,female - F69,Berlyn Hiram,63.75,45,-50,52,-60,63,-68,52,63,115
Victorian Senior Championships,2013-05-18,female - F69,Miranda Hoare,65.30,-55,55,-58,-65,-66,-66,55,0,0
Victorian Senior Championships,2013-05-18,female - F75,Clare Cherry,73.70,55,58,-62,70,-75,75,58,75,133
Victorian Senior Championships,2013-05-18,female - F75+,Kaitlyn Fassina,90.40,90,-95,-97,105,110,115,90,115,205
Victorian Senior Championships,2013-05-18,female - F75+,Kate Linford,106.40,82,87,-90,102,107,-110,87,107,194
Victorian Senior Championships,2013-05-18,female - F75+,Leilani Clarken,78.90,50,54,-57,70,74,-76,54,74,128
Victorian Senior Championships,2013-05-18,male - M56,James Delaney,55.60,70,-74,-74,88,-92,-92,70,88,158
Victorian Senior Championships,2013-05-18,male - M62,Vannara Be,61.45,90,100,110,120,130,0,110,130,240
Victorian Senior Championships,2013-05-18,male - M62,Dexter Chiew,61.85,74,-78,-78,89,95,0,74,95,169
Victorian Senior Championships,2013-05-18,male - M69,Tom Lengyel,67.95,-95,-95,95,115,-120,-120,95,115,210
Victorian Senior Championships,2013-05-18,male - M69,Wei-Jien Tan,67.00,93,-97,97,-110,110,-117,97,110,207
Victorian Senior Championships,2013-05-18,male - M69,Boris Elesin,68.00,90,-95,-95,105,112,-118,90,112,202
Victorian Senior Championships,2013-05-18,male - M69,Jason Gevrekos,68.50,77,80,83,99,102,106,83,106,189
Victorian Senior Championships,2013-05-18,male - M69,Oisin Clarken,68.15,60,65,68,80,85,-88,68,85,153
Victorian Senior Championships,2013-05-18,male - M69,Simon Obery,64.50,-65,65,-70,82,87,-92,65,87,152
Victorian Senior Championships,2013-05-18,male - M77,Paulo Magistrado,76.55,115,-120,120,148,154,-160,120,154,274
Victorian Senior Championships,2013-05-18,male - M77,Francois Etoundi,76.50,122,0,0,150,-161,-161,122,150,272
Victorian Senior Championships,2013-05-18,male - M77,Greg Kowalski,77.00,90,95,-100,118,122,-126,95,122,217
Victorian Senior Championships,2013-05-18,male - M77,Tiew Kai Ting,75.55,85,90,-95,105,110,-112,90,110,200
Victorian Senior Championships,2013-05-18,male - M77,Lachlan Mccluskey,75.40,86,91,94,-99,104,-111,94,104,198
Victorian Senior Championships,2013-05-18,male - M77,Sam Holston,76.15,75,80,-85,110,-115,-115,80,110,190
Victorian Senior Championships,2013-05-18,male - M85,Troy Hewkins,84.45,128,133,-136,150,158,-160,133,158,291
Victorian Senior Championships,2013-05-18,male - M85,Liam Larkins,80.50,110,114,116,135,141,143,116,143,259
Victorian Senior Championships,2013-05-18,male - M85,Matthew Pit,81.40,112,117,-120,135,141,-143,117,141,258
Victorian Senior Championships,2013-05-18,male - M85,Kieran Hogan,85.00,107,113,117,135,-140,140,117,140,257
Victorian Senior Championships,2013-05-18,male - M85,Nicodemus Scheelings,84.30,-112,112,-117,135,-140,140,112,140,252
Victorian Senior Championships,2013-05-18,male - M85,Jay Nicoll,83.25,97,-102,-104,120,-130,133,97,133,230
Victorian Senior Championships,2013-05-18,male - M85,Josh Woodward,82.45,93,100,-105,115,120,-125,100,120,220
Victorian Senior Championships,2013-05-18,male - M85,Paul Tofari,84.05,78,83,85,110,115,-118,85,115,200
Victorian Senior Championships,2013-05-18,male - M85,Charlie Nissen,81.85,80,85,-90,105,-110,-110,85,105,190
Victorian Senior Championships,2013-05-18,male - M85,James Stirton,82.85,75,-80,-80,100,105,110,75,110,185
Victorian Senior Championships,2013-05-18,male - M85,Yakoub Amrane,81.75,60,65,-75,-90,90,-100,65,90,155
Victorian Senior Championships,2013-05-18,male - M94,Simplice Ribouem,92.20,140,145,151,170,180,-195,151,180,331
Victorian Senior Championships,2013-05-18,male - M94,Zac Grgurevic,93.75,133,138,-141,165,170,175,138,175,313
Victorian Senior Championships,2013-05-18,male - M94,Luke Stone,93.85,115,120,-125,155,160,-165,120,160,280
Victorian Senior Championships,2013-05-18,male - M94,Jared Tyler,90.75,85,89,92,100,-105,-105,92,100,192
Victorian Senior Championships,2013-05-18,male - M105,Daniel Tinitali,99.25,110,117,122,135,145,-150,122,145,267
Victorian Senior Championships,2013-05-18,male - M105,Scott Norman,94.20,110,-115,-115,132,137,-140,110,137,247
Victorian Senior Championships,2013-05-18,male - M105,Adam Kabbas,94.35,-100,-100,100,120,130,-135,100,130,230
Victorian Senior Championships,2013-05-18,male - M105,Wade Mosse,102.50,85,90,93,115,121,126,93,126,219
Victorian Senior Championships,2013-05-18,male - M105,Beau Hiram,101.65,80,-85,85,105,-110,110,85,110,195
Victorian Senior Championships,2013-05-18,male - M105,Geordie Biss,97.20,103,-108,108,-130,-130,-130,108,0,0
Victorian Senior Championships,2013-05-18,male - M105+,Joshua Quinn,110.65,137,-142,-142,165,-175,-178,137,165,302
Victorian Senior Championships,2013-05-18,male - M105+,Philip Wood,124.35,105,112,-116,130,138,145,112,145,257
Victorian Senior Championships,2013-05-18,male - M105+,Marc Mansour,124.35,90,97,103,110,118,-129,103,118,221
Victorian Senior Championships,2013-05-18,male - M105+,Ben Maruskanic,111.90,80,85,-90,110,115,-120,85,115,200
Victorian Senior Championships,2013-05-18,male - M105+,Matthew Scott,130.05,115,-120,120,-160,-160,-160,120,0,0
Victorian Senior Championships,2013-05-18,male - M61,Damien Hewish,55.95,65,70,-75,85,-90,-90,70,85,155
Victorian Senior Championships,2013-05-18,male - M89,Euan Warren,83.60,85,90,-97,-110,110,-125,90,110,200
