event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female - F49,Lisa Souter,49.00,34,36,-38,45,47,-49,36,47,83
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female - F55,Sonia Stenhouse,54.30,37,40,-43,49,52,-55,40,52,92
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female - F59,Amity Salisbury,58.40,35,38,40,43,46,48,40,48,88
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female - F64,Tanya Eames,63.70,50,-52,-52,69,-71,71,50,71,121
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female - F64,Mikaela Dorge,61.60,48,51,-53,62,-66,66,51,66,117
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female - F64,Emma Stevens,63.80,-38,-38,-38,0,0,0,0,0,0
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female - F76,Kylie Salisbury,74.30,42,45,48,58,61,65,48,65,113
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female - F76,Bronwyn Hitchener,75.60,45,48,50,58,60,-64,50,60,110
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female - F76,Rebecca Gowland,75.60,46,48,-50,58,-61,-62,48,58,106
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female - F76,Megan Stevens,74.70,36,38,-40,44,47,-49,38,47,85
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female - F76,Natasha Hoffmann,74.20,22,25,30,30,33,36,30,36,66
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female - F81,Siobhaun Hahn,79.60,35,37,40,55,58,61,40,61,101
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female - F87,Rebecca Hoffmann,81.80,27,30,33,40,43,46,33,46,79
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female - F87+,Chloe Kerwick,89.10,70,-73,-73,88,91,95,70,95,165
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female - F87+,Emily Maher,93.50,50,53,-56,62,65,-70,53,65,118
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female - F87+,Sophie Bourne,89.80,33,36,39,42,45,48,39,48,87
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female - F87+,Casey Fancourt,111.80,25,30,35,38,41,46,35,46,81
Uesaka QLD Club Challenge and League Round 3,2018-10-13,male - M73,Leo Cooper-Arday,71.80,47,-52,52,60,65,-70,52,65,117
Uesaka QLD Club Challenge and League Round 3,2018-10-13,male - M96,Teal Hildebrand,95.70,65,70,75,90,97,102,75,102,177
Uesaka QLD Club Challenge and League Round 3,2018-10-13,male - M96,Henry Bourne,89.70,40,44,47,48,52,55,47,55,102
Uesaka QLD Club Challenge and League Round 3,2018-10-13,male - M102,Shane Wagner,98.10,115,122,-127,140,-145,-145,122,140,262
