event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
WWA State Masters & J/S Open,2015-03-01,female - F58,Rebecca Payne,57.75,-53,53,-54,70,75,-78,53,75,128
WWA State Masters & J/S Open,2015-03-01,female - F63,Jessica Lai,62.20,75,78,-81,85,-90,-90,78,85,163
WWA State Masters & J/S Open,2015-03-01,female - F75+,Courtney Page,97.80,55,60,65,78,-82,82,65,82,147
WWA State Masters & J/S Open,2015-03-01,female - F75+,Ebony Walters,88.25,45,48,52,72,-76,77,52,77,129
WWA State Masters & J/S Open,2015-03-01,female - F75+,Lisa Halpin,82.40,45,50,-55,-65,-65,65,50,65,115
WWA State Masters & J/S Open,2015-03-01,female - F59,Beverley Murphy,58.05,22,-25,-30,27,32,-37,22,32,54
WWA State Masters & J/S Open,2015-03-01,female - F64,Laura Mccrossan,61.30,27,30,-32,32,37,-42,30,37,67
WWA State Masters & J/S Open,2015-03-01,female - F71,Storm Falconer,69.50,46,50,53,60,-65,-65,53,60,113
WWA State Masters & J/S Open,2015-03-01,female - F76,Grace Morrison,71.85,39,41,43,55,58,-62,43,58,101
WWA State Masters & J/S Open,2015-03-01,female - F76,Kathy Rice,73.45,32,36,42,48,52,57,42,57,99
WWA State Masters & J/S Open,2015-03-01,female - F81,Cheryl Falconer,78.40,25,27,-30,30,35,-40,27,35,62
WWA State Masters & J/S Open,2015-03-01,female - F87,Christy Craven,86.60,25,-27,27,35,37,40,27,40,67
WWA State Masters & J/S Open,2015-03-01,male - M62,Jason Ager,61.85,80,85,-91,105,110,-115,85,110,195
WWA State Masters & J/S Open,2015-03-01,male - M77,Philip Mcdowell,73.70,75,80,-85,-95,95,-100,80,95,175
WWA State Masters & J/S Open,2015-03-01,male - M77,James Naylor-Pratt,76.35,70,75,-80,90,-95,98,75,98,173
WWA State Masters & J/S Open,2015-03-01,male - M85,Jordan Stares,84.95,85,-90,-91,111,115,121,85,121,206
WWA State Masters & J/S Open,2015-03-01,male - M94,Blake Shadbolt,90.90,-105,-105,105,125,133,-138,105,133,238
WWA State Masters & J/S Open,2015-03-01,male - M94,Matthew Watkinson,92.80,105,-108,108,125,130,-135,108,130,238
WWA State Masters & J/S Open,2015-03-01,male - M94,Kelvin Hall,92.55,83,-88,-88,-103,-105,105,83,105,188
WWA State Masters & J/S Open,2015-03-01,male - M105,Patrick Crowley,104.95,105,110,115,145,150,155,115,155,270
WWA State Masters & J/S Open,2015-03-01,male - M105+,James Christensen,112.30,75,78,-81,90,-100,-100,78,90,168
WWA State Masters & J/S Open,2015-03-01,male - M81,Karl Moyse,78.50,-82,82,-90,-102,-102,102,82,102,184
WWA State Masters & J/S Open,2015-03-01,male - M81,Matthew Galiano,74.75,65,70,-73,-87,87,90,70,90,160
WWA State Masters & J/S Open,2015-03-01,male - M89,Naruhiro Hori,82.80,91,94,97,-110,110,116,97,116,213
WWA State Masters & J/S Open,2015-03-01,male - M89,Adrian Frankling,87.30,-80,80,-85,95,98,101,80,101,181
WWA State Masters & J/S Open,2015-03-01,male - M89,Paul Falconer,81.40,45,-48,-48,50,55,-59,45,55,100
WWA State Masters & J/S Open,2015-03-01,male - M96,Brendan Kennedy,89.40,-84,84,-88,110,-120,-120,84,110,194
WWA State Masters & J/S Open,2015-03-01,male - M96,Anthony Pidone,92.75,55,-58,58,70,-75,75,58,75,133
WWA State Masters & J/S Open,2015-03-01,male - M102,Clinton Mckay,97.40,70,75,80,90,95,100,80,100,180
WWA State Masters & J/S Open,2015-03-01,male - M109,Joseph Totten,103.90,65,70,-75,75,80,85,70,85,155
