event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Victorian Youth & Under 15 Championships,2018-04-28,female - F48,Alyssa Pigram,47.77,24,-26,-26,33,35,37,24,37,61
Victorian Youth & Under 15 Championships,2018-04-28,female - F48,Zoe Christie,30.18,15,-17,17,18,19,20,17,20,37
Victorian Youth & Under 15 Championships,2018-04-28,female - F58,Amber Fielder,53.41,27,30,-33,37,40,43,30,43,73
Victorian Youth & Under 15 Championships,2018-04-28,female - F63,Annabelle Harwood,62.70,-63,-65,-65,0,0,0,0,0,0
Victorian Youth & Under 15 Championships,2018-04-28,female - F69,Teagan Newman,68.40,72,-75,-75,88,-92,-94,72,88,160
Victorian Youth & Under 15 Championships,2018-04-28,female - F69,Taylah Boston,64.33,25,28,30,30,35,37,30,37,67
Victorian Youth & Under 15 Championships,2018-04-28,female - F90,Alishia Lane,77.17,45,48,-50,-60,60,-63,48,60,108
Victorian Youth & Under 15 Championships,2018-04-28,female - F90,Mackenzie Incoll,84.56,43,47,-50,53,-57,57,47,57,104
Victorian Youth & Under 15 Championships,2018-04-28,male - M56,Joel Wood,39.20,30,32,-34,-45,45,-47,32,45,77
Victorian Youth & Under 15 Championships,2018-04-28,male - M69,Matthew Damches,66.90,94,-98,98,116,120,-122,98,120,218
Victorian Youth & Under 15 Championships,2018-04-28,male - M69,Marcus Tan,67.97,33,37,40,50,55,-60,40,55,95
Victorian Youth & Under 15 Championships,2018-04-28,male - M77,Alexander Mifsud,75.50,64,66,68,75,80,83,68,83,151
Victorian Youth & Under 15 Championships,2018-04-28,male - M85,Joe Hiram,77.85,90,95,-100,120,125,-130,95,125,220
Victorian Youth & Under 15 Championships,2018-04-28,male - M85,Jason Skurr,78.60,63,-68,-68,85,91,93,63,93,156
Victorian Youth & Under 15 Championships,2018-04-28,male - M85,Hayden Trew,81.30,58,62,65,65,70,75,65,75,140
Victorian Youth & Under 15 Championships,2018-04-28,male - M94,Rosson Cacencu,90.66,98,102,-105,124,128,132,102,132,234
Victorian Youth & Under 15 Championships,2018-04-28,male - M94,T P,90.99,63,68,70,90,95,100,70,100,170
Victorian Youth & Under 15 Championships,2018-04-28,male - M94,Tyreese Cruz,92.47,54,57,60,73,77,80,60,80,140
Victorian Youth & Under 15 Championships,2018-04-28,male - M94,Charlie Grimes,89.65,26,28,30,30,33,35,30,35,65
