event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Central Queensland Championships,2018-04-27,female - F49,Larin Bligh,46.75,30,33,36,47,50,-53,36,50,86
Central Queensland Championships,2018-04-27,female - F58,Lucy Manion,55.20,50,53,56,69,71,-74,56,71,127
Central Queensland Championships,2018-04-27,female - F63,Emma Mayfield,62.85,48,-51,-53,65,68,-73,48,68,116
Central Queensland Championships,2018-04-27,male - M77,Kara D'Arcy,71.45,65,68,71,87,89,93,71,93,164
Central Queensland Championships,2018-04-27,female - F81,Nicole Swanson,77.90,36,39,41,45,49,53,41,53,94
Central Queensland Championships,2018-04-27,female - F90+,Meg Busby White,96.15,48,50,-52,65,-68,-68,50,65,115
Central Queensland Championships,2018-04-27,male - M56,Logan Weaver,45.55,35,38,41,40,45,50,41,50,91
Central Queensland Championships,2018-04-27,male - M62,Kolby Green,61.05,76,80,84,97,102,-107,84,102,186
Central Queensland Championships,2018-04-27,male - M62,Caelan Spiccia,61.95,45,50,55,70,75,-78,55,75,130
Central Queensland Championships,2018-04-27,male - M69,Jordan Miller,68.10,78,81,85,110,114,-119,85,114,199
Central Queensland Championships,2018-04-27,male - M77,David Capill,74.90,-100,100,-101,130,-135,-135,100,130,230
Central Queensland Championships,2018-04-27,male - M77,Joshua Milham,69.65,45,50,55,68,72,76,55,76,131
Central Queensland Championships,2018-04-27,male - M77,Nathan Milham,70.75,40,43,46,52,55,58,46,58,104
Central Queensland Championships,2018-04-27,male - M85,Jake Standen,84.85,106,110,115,143,147,150,115,150,265
Central Queensland Championships,2018-04-27,male - M85,Jonathan Tavinor,84.40,65,68,72,90,94,98,72,98,170
Central Queensland Championships,2018-04-27,male - M85,Matthew Handley,82.60,68,-72,-74,92,96,100,68,100,168
Central Queensland Championships,2018-04-27,male - M89,Blake Repine,87.25,65,68,71,95,-98,100,71,100,171
Central Queensland Championships,2018-04-27,male - M89,Bradley Hill,82.90,-57,57,60,85,89,-93,60,89,149
Central Queensland Championships,2018-04-27,male - M105,Callum Mayfield,99.90,84,87,-95,110,115,-123,87,115,202
Central Queensland Championships,2018-04-27,male - M105,Tim Hiscock,95.10,85,89,-94,-104,-104,104,89,104,193
Central Queensland Championships,2018-04-27,male - M105+,Christopher Rhoden,114.50,80,83,86,108,111,115,86,115,201
