event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Tasmanian Youth State Championships/Open Club Competition,2016-05-14,female - F48,Stephanie Pickrell,46.58,38,41,43,53,56,57,43,57,100
Tasmanian Youth State Championships/Open Club Competition,2016-05-14,female - F53,Tegan Kirkpatrick,51.76,45,-48,48,63,-65,-65,48,63,111
Tasmanian Youth State Championships/Open Club Competition,2016-05-14,female - F53,Monique Booth,49.36,22,25,27,30,33,36,27,36,63
Tasmanian Youth State Championships/Open Club Competition,2016-05-14,female - F58,Odette Carpenter,57.08,50,53,-56,65,70,72,53,72,125
Tasmanian Youth State Championships/Open Club Competition,2016-05-14,female - F75,Kiana Lambie,69.36,45,48,52,60,65,-67,52,65,117
Tasmanian Youth State Championships/Open Club Competition,2016-05-14,female - F75,Elizabeth Giglio,72.20,33,37,40,45,-49,-49,40,45,85
Tasmanian Youth State Championships/Open Club Competition,2016-05-14,female - F75,Abbey Boon,73.42,26,-28,28,32,34,36,28,36,64
Tasmanian Youth State Championships/Open Club Competition,2016-05-14,female - F75+,Anita Millington,139.90,64,68,70,97,103,107,70,107,177
Tasmanian Youth State Championships/Open Club Competition,2016-05-14,female - F75+,Telyshia Jones,80.68,52,55,58,65,69,72,58,72,130
Tasmanian Youth State Championships/Open Club Competition,2016-05-14,female - F75+,Annaliese Owen,86.26,-48,-48,48,57,61,64,48,64,112
Tasmanian Youth State Championships/Open Club Competition,2016-05-14,female - F55,Jo Beams,51.96,32,35,-38,48,52,56,35,56,91
Tasmanian Youth State Championships/Open Club Competition,2016-05-14,male - M69,Truen Johns,68.62,73,77,81,93,98,101,81,101,182
Tasmanian Youth State Championships/Open Club Competition,2016-05-14,male - M69,Alexander Tsakirakis,68.38,42,45,47,57,60,-63,47,60,107
Tasmanian Youth State Championships/Open Club Competition,2016-05-14,male - M69,Dominic Newman,65.32,42,-46,46,-55,55,-58,46,55,101
Tasmanian Youth State Championships/Open Club Competition,2016-05-14,male - M77,Russell Boxhall,70.76,48,52,-55,63,67,70,52,70,122
Tasmanian Youth State Championships/Open Club Competition,2016-05-14,male - M85,Will Portlock,79.36,0,0,0,0,0,0,0,0,0
Tasmanian Youth State Championships/Open Club Competition,2016-05-14,male - M94,Jordan Cripps,92.44,104,109,-112,135,-140,-140,109,135,244
Tasmanian Youth State Championships/Open Club Competition,2016-05-14,male - M94,Cody Stasek,88.60,85,90,96,108,115,-122,96,115,211
Tasmanian Youth State Championships/Open Club Competition,2016-05-14,male - M105,Ryan Harley,103.08,71,76,80,100,105,110,80,110,190
Tasmanian Youth State Championships/Open Club Competition,2016-05-14,male - M105,Jordan Gotts,98.84,70,0,0,-100,100,0,70,100,170
Tasmanian Youth State Championships/Open Club Competition,2016-05-14,male - M81,Zac Millhouse,75.88,90,-95,97,110,115,-120,97,115,212
Tasmanian Youth State Championships/Open Club Competition,2016-05-14,male - M81,Shaun Leonard,79.08,-75,75,81,90,-97,-97,81,90,171
