event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Inner West Barbell Open Competition,2018-03-18,female - F58,Ailsa Seaton,56.50,55,58,-63,73,77,79,58,79,137
Inner West Barbell Open Competition,2018-03-18,female - F63,Angela Dunn,61.40,28,31,35,45,50,53,35,53,88
Inner West Barbell Open Competition,2018-03-18,female - F64,Jennifer Williams,60.90,48,50,52,59,61,63,52,63,115
Inner West Barbell Open Competition,2018-03-18,female - F64,Carlene Portela,59.30,45,48,-51,57,61,65,48,65,113
Inner West Barbell Open Competition,2018-03-18,female - F64,Elena Macnamara,62.20,30,33,-35,40,45,47,33,47,80
Inner West Barbell Open Competition,2018-03-18,female - F64,Cathy Mason,62.20,22,23,24,30,31,32,24,32,56
Inner West Barbell Open Competition,2018-03-18,female - F69,Tyneesha Kerr,64.90,-45,45,-48,49,54,57,45,57,102
Inner West Barbell Open Competition,2018-03-18,female - F75,Elizabeth Austin,74.00,60,64,68,77,-83,85,68,85,153
Inner West Barbell Open Competition,2018-03-18,male - M56,Deacon Mercieca,36.00,28,31,34,37,39,-41,34,39,73
Inner West Barbell Open Competition,2018-03-18,male - M62,Joshua Doyle,59.10,52,55,-58,71,75,-78,55,75,130
Inner West Barbell Open Competition,2018-03-18,male - M69,Rick Saha,67.20,-82,-82,-82,0,0,0,0,0,0
Inner West Barbell Open Competition,2018-03-18,male - M77,Nicholas Predkowski,73.50,82,86,-90,104,-110,-110,86,104,190
Inner West Barbell Open Competition,2018-03-18,male - M77,Ronan Maguero,76.10,57,61,-65,76,81,85,61,85,146
Inner West Barbell Open Competition,2018-03-18,male - M85,Jack Horton,77.20,67,72,76,77,83,87,76,87,163
Inner West Barbell Open Competition,2018-03-18,male - M85,Dean Coulter,83.30,84,89,92,-106,-110,-122,92,0,0
Inner West Barbell Open Competition,2018-03-18,male - M89,Adrian Immarrata,84.40,-97,-97,97,120,126,-131,97,126,223
Inner West Barbell Open Competition,2018-03-18,male - M96,Matthew Gibbons,93.40,-92,0,0,0,0,0,0,0,0
