event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
TWA Physique Science QWA Club Challenge - Round 1,2023-03-11,female - F55,Lisa Souter,51.00,26,28,30,36,38,40,30,40,70
TWA Physique Science QWA Club Challenge - Round 1,2023-03-11,female - F59,Holly Souter,58.10,47,50,53,59,62,64,53,64,117
TWA Physique Science QWA Club Challenge - Round 1,2023-03-11,female - F71,Katie Wollstein,70.80,47,50,53,62,67,70,53,70,123
TWA Physique Science QWA Club Challenge - Round 1,2023-03-11,female - F71,Katya Hoefnagels,68.50,43,45,47,-65,65,68,47,68,115
TWA Physique Science QWA Club Challenge - Round 1,2023-03-11,female - F71,Chloe Dolley,64.70,32,35,37,43,46,48,37,48,85
TWA Physique Science QWA Club Challenge - Round 1,2023-03-11,female - F81,Bronwyn Hitchener,76.10,48,-51,51,-57,57,60,51,60,111
TWA Physique Science QWA Club Challenge - Round 1,2023-03-11,female - F81,Reagan Wood,76.70,30,32,34,38,41,43,34,43,77
TWA Physique Science QWA Club Challenge - Round 1,2023-03-11,female - F87+,Tanya Eames,88.80,43,45,-47,54,57,-60,45,57,102
TWA Physique Science QWA Club Challenge - Round 1,2023-03-11,male - M81,Tait Stuart,80.60,54,58,62,76,82,87,62,87,149
TWA Physique Science QWA Club Challenge - Round 1,2023-03-11,male - M81,Harry Seaton,73.50,24,27,29,34,-37,37,29,37,66
TWA Physique Science QWA Club Challenge - Round 1,2023-03-11,male - M89,Harvey Steffen,87.90,60,64,-67,84,88,90,64,90,154
