event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,female - F53,Sharnee Griffiths,51.85,-48,50,-53,-63,63,67,50,67,117
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,female - F58,Kalah Clohesy,58.00,50,-53,-53,70,75,80,50,80,130
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,female - F58,Molly Morgan,54.52,42,45,-47,50,53,56,45,56,101
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,female - F58,Paris Soetekouw,55.75,23,25,27,30,-33,33,27,33,60
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,female - F63,Ellyse Byrne,61.47,47,-50,-50,58,61,63,47,63,110
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,female - F63,Youlin Koh,58.93,45,48,50,55,58,-60,50,58,108
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,female - F63,Ada Lacey,59.39,40,43,-45,50,53,56,43,56,99
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,female - F63,Lily Morgan,58.97,27,30,32,40,43,-45,32,43,75
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,female - F69,Niamh Meagher,64.07,37,40,-43,-50,50,55,40,55,95
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,female - F75,Sofia Kranjec,74.72,83,-86,-86,-103,-103,103,83,103,186
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,female - F75,Teagan Newman,71.73,55,58,60,67,72,-75,60,72,132
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,female - F76,Julia Bristowe,73.48,42,50,54,65,68,71,54,71,125
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,female - F76,Lulu Acott,73.74,53,56,58,63,66,-68,58,66,124
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,female - F90,Villani Hiram,75.65,43,46,48,55,58,60,48,60,108
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,female - F90,Mackenzie Incoll,85.57,30,34,36,40,43,46,36,46,82
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,female - F90,Holly Kilmartin,81.49,32,34,-36,42,45,47,34,47,81
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,female - F90,Chelsea Howell,87.03,32,34,-36,40,43,46,34,46,80
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,female - F90+,Kate Linford,109.89,74,-78,-78,-95,0,0,74,0,0
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,male - M56,Jacob Meehan,50.94,20,22,23,20,22,24,23,24,47
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,male - M56,Joshua Meehan,52.52,20,22,23,20,22,24,23,24,47
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,male - M62,Sam Gardiner,61.60,60,63,66,78,81,-84,66,81,147
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,male - M62,Patrick Cahoon,59.46,55,60,65,75,80,-85,65,80,145
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,male - M69,Matthew Damches,66.93,70,75,80,85,90,95,80,95,175
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,male - M69,Tony Sok,67.11,-66,66,-70,80,90,-100,66,90,156
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,male - M69,Simon Vuong,63.01,62,-65,-65,80,-83,-83,62,80,142
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,male - M77,Reece Jones,76.35,90,95,100,115,-120,-120,100,115,215
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,male - M77,Joe Hiram,74.67,65,70,73,85,91,-95,73,91,164
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,male - M77,Alexander Mifsud,73.52,55,58,60,64,67,70,60,70,130
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,male - M81,Steven Brown,80.80,-70,-70,-70,0,0,0,0,0,0
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,male - M85,Konrad Cybulski,79.42,85,90,-92,110,115,119,90,119,209
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,male - M85,Rosson Cacencu,84.54,80,85,89,106,111,119,89,119,208
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,male - M85,Tommy Le,82.75,63,-67,67,80,90,95,67,95,162
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,male - M94,Bryce Morgan,90.09,95,100,-103,113,118,123,100,123,223
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,male - M94,Nicholas Chatgoglou,85.29,95,-100,-100,115,120,-130,95,120,215
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,male - M94,Alan Xue,89.19,85,90,-93,110,-115,115,90,115,205
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,male - M105,Joshua Quinn,104.78,120,125,-130,154,0,0,125,154,279
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,male - M105,James Klashovski,98.68,80,85,90,100,105,110,90,110,200
Victorian Junior/Youth/U15 Championships and VWA Open,2017-05-13,male - M105+,Edward Plowman,121.56,80,86,-91,110,115,121,86,121,207
