event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
VWA School League Round 1,2013-03-01,female - F58,Alexandra Martin,57.05,36,-40,40,43,46,48,40,48,88
VWA School League Round 1,2013-03-01,female - F58,Emma Hayden,56.75,20,23,25,28,32,34,25,34,59
VWA School League Round 1,2013-03-01,male - M56,Lachlan Robinson,44.45,37,40,42,48,51,53,42,53,95
VWA School League Round 1,2013-03-01,male - M56,Frank Mccormack,52.85,27,30,-33,35,38,41,30,41,71
VWA School League Round 1,2013-03-01,male - M56,Andrew Macfarlane,44.35,20,-23,-23,30,-33,33,20,33,53
VWA School League Round 1,2013-03-01,male - M56,Mark Geurts,48.30,15,20,-23,20,25,-30,20,25,45
VWA School League Round 1,2013-03-01,male - M62,Max Handcock,58.40,40,-43,-43,45,50,55,40,55,95
VWA School League Round 1,2013-03-01,male - M62,Liam Farrell,61.85,30,33,-35,45,48,50,33,50,83
VWA School League Round 1,2013-03-01,male - M62,Oliver Smith,60.35,30,33,35,37,40,-43,35,40,75
VWA School League Round 1,2013-03-01,male - M69,Nicholas Chatgoglou,63.00,20,23,25,25,27,30,25,30,55
VWA School League Round 1,2013-03-01,male - M77,River Price,73.15,45,-50,-50,70,-73,-73,45,70,115
VWA School League Round 1,2013-03-01,male - M85,Jack Furey,80.90,50,55,60,70,75,80,60,80,140
VWA School League Round 1,2013-03-01,male - M85,Victor Williams,78.00,20,23,-25,30,33,35,23,35,58
VWA School League Round 1,2013-03-01,male - M94,Liam Koger,87.90,50,55,-60,70,75,80,55,80,135
VWA School League Round 1,2013-03-01,male - M105,Nieck Ten-Broek,102.80,40,45,50,50,55,62,50,62,112
VWA School League Round 1,2013-03-01,male - M55,James Delaney,54.80,50,0,0,70,0,0,50,70,120
VWA School League Round 1,2013-03-01,male - M67,Samuel Reichler,61.30,62,65,67,70,0,0,67,70,137
VWA School League Round 1,2013-03-01,male - M89,Bryce Morgan,87.95,40,45,-50,52,56,60,45,60,105
