event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
WTI U20 & U23 Championships & PC1,2021-02-06,female - F55,Giselle Fernandez,50.55,42,45,48,53,56,59,48,59,107
WTI U20 & U23 Championships & PC1,2021-02-06,female - F55,Hannah Pickrell,52.75,42,45,-48,50,53,-56,45,53,98
WTI U20 & U23 Championships & PC1,2021-02-06,female - F59,Melissa Hanson,58.25,50,-52,53,61,-65,-65,53,61,114
WTI U20 & U23 Championships & PC1,2021-02-06,female - F59,Nat Vanetti,58.50,38,40,-42,48,51,-53,40,51,91
WTI U20 & U23 Championships & PC1,2021-02-06,female - F64,Jennifer Carter,62.95,-53,53,-56,73,-76,-76,53,73,126
WTI U20 & U23 Championships & PC1,2021-02-06,female - F64,Monique Brooks,63.65,48,51,-54,62,65,68,51,68,119
WTI U20 & U23 Championships & PC1,2021-02-06,female - F64,Chloe Johns,60.20,38,41,43,-55,55,60,43,60,103
WTI U20 & U23 Championships & PC1,2021-02-06,female - F64,Elizabeth Knox,63.85,28,29,30,37,39,41,30,41,71
WTI U20 & U23 Championships & PC1,2021-02-06,female - F71,Beth Butt,70.80,55,-58,58,65,70,72,58,72,130
WTI U20 & U23 Championships & PC1,2021-02-06,female - F71,Rebecca Richardson,68.55,40,43,47,62,66,70,47,70,117
WTI U20 & U23 Championships & PC1,2021-02-06,female - F71,Madeline Bennett,65.50,38,42,47,55,60,65,47,65,112
WTI U20 & U23 Championships & PC1,2021-02-06,female - F71,Jade Gluskie,68.40,43,46,-49,57,60,62,46,62,108
WTI U20 & U23 Championships & PC1,2021-02-06,female - F71,Fiona Anderson,69.70,40,42,45,60,63,-66,45,63,108
WTI U20 & U23 Championships & PC1,2021-02-06,female - F71,Adeline-Jane Richardson,67.30,-40,40,45,50,-53,-55,45,50,95
WTI U20 & U23 Championships & PC1,2021-02-06,female - F71,Alexandra Lamprey,66.40,25,30,35,40,-45,-50,35,40,75
WTI U20 & U23 Championships & PC1,2021-02-06,female - F76,Mya Venn,75.15,47,50,53,60,64,67,53,67,120
WTI U20 & U23 Championships & PC1,2021-02-06,female - F76,Jorja Love,71.75,38,41,-44,52,56,58,41,58,99
WTI U20 & U23 Championships & PC1,2021-02-06,female - F81,Bailey Rogers,78.15,89,92,96,108,-112,-113,96,108,204
WTI U20 & U23 Championships & PC1,2021-02-06,female - F81,Tegan Knee,77.60,50,52,55,62,65,68,55,68,123
WTI U20 & U23 Championships & PC1,2021-02-06,female - F81,Emily Drysdale,78.30,50,53,-56,62,65,68,53,68,121
WTI U20 & U23 Championships & PC1,2021-02-06,female - F81,Chloe Harris,77.95,40,43,46,67,-72,-73,46,67,113
WTI U20 & U23 Championships & PC1,2021-02-06,female - F81,Laura Windfeld-Petersen,76.50,32,36,38,45,47,50,38,50,88
WTI U20 & U23 Championships & PC1,2021-02-06,female - F87,Rebecca Norquay,81.80,52,-55,-57,70,75,-80,52,75,127
WTI U20 & U23 Championships & PC1,2021-02-06,female - F87,Jacinta Keating,83.70,43,46,-50,-58,-62,62,46,62,108
WTI U20 & U23 Championships & PC1,2021-02-06,female - F87+,Kaitlyn Fassina,94.20,87,90,93,106,110,113,93,113,206
WTI U20 & U23 Championships & PC1,2021-02-06,female - F87+,Annaliese Owen,98.15,58,60,-62,72,75,-76,60,75,135
WTI U20 & U23 Championships & PC1,2021-02-06,female - F87+,Emma Fyfe,88.90,39,41,-43,50,53,-55,41,53,94
WTI U20 & U23 Championships & PC1,2021-02-06,female - F87+,Amanda Woods,93.40,33,35,37,48,50,53,37,53,90
WTI U20 & U23 Championships & PC1,2021-02-06,male - M55,Phoenix Calvert,41.00,22,25,30,33,36,39,30,39,69
WTI U20 & U23 Championships & PC1,2021-02-06,male - M67,Michael Pickrell,66.00,72,75,77,95,100,103,77,103,180
WTI U20 & U23 Championships & PC1,2021-02-06,male - M67,Lionel Isaac,66.90,53,57,-59,68,72,75,57,75,132
WTI U20 & U23 Championships & PC1,2021-02-06,male - M81,Benjamin Spinks,80.85,109,113,-117,135,141,-144,113,141,254
WTI U20 & U23 Championships & PC1,2021-02-06,male - M81,Zac Fiddymont,80.80,65,70,75,85,91,-97,75,91,166
WTI U20 & U23 Championships & PC1,2021-02-06,male - M81,Alexander Isaac,78.95,66,-70,-70,91,-96,96,66,96,162
WTI U20 & U23 Championships & PC1,2021-02-06,male - M81,Jhett Holling,78.45,50,55,60,70,75,80,60,80,140
WTI U20 & U23 Championships & PC1,2021-02-06,male - M81,Tony Hagar,77.55,36,39,-42,47,-51,53,39,53,92
WTI U20 & U23 Championships & PC1,2021-02-06,male - M89,Ben Castle,88.70,108,-112,-114,135,138,-141,108,138,246
WTI U20 & U23 Championships & PC1,2021-02-06,male - M89,Brandon Zinenko,87.40,98,103,108,129,133,136,108,136,244
WTI U20 & U23 Championships & PC1,2021-02-06,male - M89,Tim Sumpton,81.80,78,83,88,95,100,-105,88,100,188
WTI U20 & U23 Championships & PC1,2021-02-06,male - M89,James Rakich,86.80,55,60,-65,-75,75,-80,60,75,135
WTI U20 & U23 Championships & PC1,2021-02-06,male - M96,Oliver Hays,90.80,70,75,80,110,114,118,80,118,198
WTI U20 & U23 Championships & PC1,2021-02-06,male - M96,Joshua Fletcher,92.20,75,80,-86,90,100,106,80,106,186
WTI U20 & U23 Championships & PC1,2021-02-06,male - M96,Jackson Corona,93.00,57,-60,60,75,79,84,60,84,144
WTI U20 & U23 Championships & PC1,2021-02-06,male - M96,Archer Holling,89.30,50,55,-62,75,80,-86,55,80,135
WTI U20 & U23 Championships & PC1,2021-02-06,male - M102,Zac Millhouse,96.15,120,124,-127,157,161,-166,124,161,285
WTI U20 & U23 Championships & PC1,2021-02-06,male - M102,Thomas Elder,96.30,85,89,-92,104,108,112,89,112,201
WTI U20 & U23 Championships & PC1,2021-02-06,male - M102,Onno Holling,101.10,50,55,60,70,75,80,60,80,140
WTI U20 & U23 Championships & PC1,2021-02-06,male - M109,Jordan Cripps,103.15,-95,95,100,124,128,-132,100,128,228
