event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
HWC Open - Coffa Cup Round 2,2023-03-11,female - F49,Amaris Lee,47.90,44,47,-50,55,59,62,47,62,109
HWC Open - Coffa Cup Round 2,2023-03-11,female - F55,Brittany Smith,53.90,43,46,-50,55,59,63,46,63,109
HWC Open - Coffa Cup Round 2,2023-03-11,female - F55,Lavinia Wellesley,50.95,30,33,-35,40,43,45,33,45,78
HWC Open - Coffa Cup Round 2,2023-03-11,female - F59,Mia Gainsmith,55.70,38,40,42,54,58,-61,42,58,100
HWC Open - Coffa Cup Round 2,2023-03-11,female - F59,Mohan Qiao,56.30,27,30,34,46,-49,49,34,49,83
HWC Open - Coffa Cup Round 2,2023-03-11,female - F64,Malaika Jaovisidha,60.05,50,53,55,63,66,-68,55,66,121
HWC Open - Coffa Cup Round 2,2023-03-11,female - F71,Eleanor Lamb,66.35,67,70,72,84,87,90,72,90,162
HWC Open - Coffa Cup Round 2,2023-03-11,female - F71,Alice Masman,67.80,60,-63,64,73,75,78,64,78,142
HWC Open - Coffa Cup Round 2,2023-03-11,female - F71,Amanda Wellesley,68.00,30,33,-36,42,46,50,33,50,83
HWC Open - Coffa Cup Round 2,2023-03-11,female - F71,Lydia Mccloskey,66.30,68,71,74,-84,0,0,74,0,0
HWC Open - Coffa Cup Round 2,2023-03-11,female - F87+,Eliza Brebner Griffin,108.90,76,80,-83,100,-105,108,80,108,188
HWC Open - Coffa Cup Round 2,2023-03-11,female - F87+,Kaitlyn Patten,114.50,51,55,60,78,83,90,60,90,150
HWC Open - Coffa Cup Round 2,2023-03-11,male - M61,David 'Djed' Kirkpatrick,58.80,58,62,-66,72,-76,-78,62,72,134
HWC Open - Coffa Cup Round 2,2023-03-11,male - M67,Linh Nguyen,66.35,95,-98,98,118,122,0,98,122,220
HWC Open - Coffa Cup Round 2,2023-03-11,male - M67,Oliver Leng,66.65,85,90,-92,106,111,115,90,115,205
HWC Open - Coffa Cup Round 2,2023-03-11,male - M73,Shea Mullis,72.15,68,-71,-71,81,84,-87,68,84,152
HWC Open - Coffa Cup Round 2,2023-03-11,male - M73,Humza Albarki,69.30,55,60,64,83,87,-90,64,87,151
HWC Open - Coffa Cup Round 2,2023-03-11,male - M81,James Delaney,73.55,107,112,116,140,-147,147,116,147,263
HWC Open - Coffa Cup Round 2,2023-03-11,male - M81,Sam Storer,77.80,75,85,-90,100,110,120,85,120,205
HWC Open - Coffa Cup Round 2,2023-03-11,male - M81,Vlad Panoschi,77.90,58,-62,62,-80,82,85,62,85,147
HWC Open - Coffa Cup Round 2,2023-03-11,male - M81,David Thompson,80.35,28,30,32,-30,30,32,32,32,64
HWC Open - Coffa Cup Round 2,2023-03-11,male - M89,Rafael Marini,85.35,90,95,100,121,125,130,100,130,230
HWC Open - Coffa Cup Round 2,2023-03-11,male - M89,Ethan Mcgrath,87.45,-85,-90,90,105,110,-116,90,110,200
HWC Open - Coffa Cup Round 2,2023-03-11,male - M96,Caleb Davison,94.60,93,98,102,110,115,121,102,121,223
HWC Open - Coffa Cup Round 2,2023-03-11,male - M96,Jacob Fevreau,92.90,-78,78,85,100,105,-110,85,105,190
HWC Open - Coffa Cup Round 2,2023-03-11,male - M96,Daniel Wellesley,90.40,68,72,75,80,88,-92,75,88,163
HWC Open - Coffa Cup Round 2,2023-03-11,male - M109+,Joshua Quinn,119.55,-115,-115,115,135,-140,0,115,135,250
HWC Open - Coffa Cup Round 2,2023-03-11,male - M109+,Siu Kei (David) Szeto,153.50,85,88,92,110,115,120,92,120,212
HWC Open - Coffa Cup Round 2,2023-03-11,male - M109+,Shaun Fielder,143.20,50,55,60,-75,75,85,60,85,145
