event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Open Club Competition #3,2020-08-08,female - F59,Christine Human,55.52,27,29,31,32,34,38,31,38,69
Open Club Competition #3,2020-08-08,female - F64,Dani Simeoni,61.66,-45,45,47,-63,63,66,47,66,113
Open Club Competition #3,2020-08-08,female - F71,Vickie Mackay,65.94,27,29,31,36,-38,38,31,38,69
Open Club Competition #3,2020-08-08,female - F71,Mary Pekin,66.50,21,22,23,24,25,26,23,26,49
Open Club Competition #3,2020-08-08,female - F81,Ella Naidoo-Golledge,80.28,52,55,58,66,70,72,58,72,130
Open Club Competition #3,2020-08-08,female - F87+,Grace Hayes,89.48,42,45,50,55,60,-65,50,60,110
Open Club Competition #3,2020-08-08,male - M67,Troy Roughley,66.40,70,76,82,-90,90,96,82,96,178
Open Club Competition #3,2020-08-08,male - M73,Ricardo Rojas-Terry,72.50,-93,93,-96,112,-117,-117,93,112,205
Open Club Competition #3,2020-08-08,male - M81,Jake Sbroja,80.60,-102,102,-109,-130,135,-140,102,135,237
Open Club Competition #3,2020-08-08,male - M81,Bill Porter,79.10,90,-95,-96,-108,108,-118,90,108,198
Open Club Competition #3,2020-08-08,male - M89,Ali Foroghi,84.50,93,96,-100,110,116,-120,96,116,212
Open Club Competition #3,2020-08-08,male - M89,James Pillidge,83.00,90,-95,-97,108,112,-116,90,112,202
Open Club Competition #3,2020-08-08,male - M89,Mark Muir,87.90,98,101,0,0,0,0,101,0,0
Open Club Competition #3,2020-08-08,male - M96,Nicolas Warren,90.20,85,90,95,105,110,115,95,115,210
Open Club Competition #3,2020-08-08,male - M109,Tom Farrell,104.30,90,97,105,110,-120,-120,105,110,215
Open Club Competition #3,2020-08-08,male - M109,Michael Larkings,107.60,80,83,87,107,-112,-112,87,107,194
