event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
SAWLA/ SAWC ,2012-10-20,female - F75+,Kirsty Cathcart,86.90,45,-47,47,55,-57,57,47,57,104
SAWLA/ SAWC ,2012-10-20,male - M77,Patrick Inglis,72.82,95,100,105,110,116,120,105,120,225
SAWLA/ SAWC ,2012-10-20,male - M77,Jack Strudwicke,73.80,55,60,-65,92,-97,-97,60,92,152
SAWLA/ SAWC ,2012-10-20,male - M85,Frank Elliott,79.50,95,100,105,105,-115,0,105,105,210
SAWLA/ SAWC ,2012-10-20,male - M85,Jerome Squires,77.78,78,-82,82,100,105,-108,82,105,187
SAWLA/ SAWC ,2012-10-20,male - M85,Mitchell Gustafsson,80.54,65,-70,-70,85,-90,90,65,90,155
SAWLA/ SAWC ,2012-10-20,male - M94,Toby Cathcart,88.54,80,-85,-85,100,105,110,80,110,190
SAWLA/ SAWC ,2012-10-20,male - M105,Matthew Sulkowski,95.40,65,70,75,85,90,-95,75,90,165
SAWLA/ SAWC ,2012-10-20,male - M105+,Jared Grimm,114.00,-47,47,52,57,60,63,52,63,115
SAWLA/ SAWC ,2012-10-20,male - M96,John Humphrys,89.26,42,-48,48,52,56,-61,48,56,104
