event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Southwest Barbell Club Competition,2015-07-04,female - F63,Jillian Foreman,59.95,35,40,42,40,45,-50,42,45,87
Southwest Barbell Club Competition,2015-07-04,female - F69,Leah Holmes,66.25,65,-70,70,85,90,95,70,95,165
Southwest Barbell Club Competition,2015-07-04,female - F75,Mellita Bacich,69.10,55,60,-62,-65,67,-72,60,67,127
Southwest Barbell Club Competition,2015-07-04,female - F75,Leshae Donovan,70.85,40,44,46,60,-65,-65,46,60,106
Southwest Barbell Club Competition,2015-07-04,female - F75,Meghan Broderick,74.50,40,44,-48,56,60,-64,44,60,104
Southwest Barbell Club Competition,2015-07-04,female - F75,Janelle Hauti,71.80,-65,-65,-70,-80,80,0,0,80,0
Southwest Barbell Club Competition,2015-07-04,female - F75+,Angie Sparks,105.50,50,55,-61,75,80,-85,55,80,135
Southwest Barbell Club Competition,2015-07-04,female - F75+,Ellenore Sandilands,87.75,51,54,-57,66,70,-74,54,70,124
Southwest Barbell Club Competition,2015-07-04,male - M69,Warren Page,66.60,63,65,67,87,-90,-90,67,87,154
Southwest Barbell Club Competition,2015-07-04,male - M77,Jared Sibosado,75.55,90,95,100,105,110,115,100,115,215
Southwest Barbell Club Competition,2015-07-04,male - M85,Brendan Dunne,80.85,60,68,75,-90,100,-108,75,100,175
Southwest Barbell Club Competition,2015-07-04,male - M94,Jayden Davis,87.40,-95,95,-100,-110,-110,110,95,110,205
Southwest Barbell Club Competition,2015-07-04,male - M105,Manasseh Gudgeon,101.25,-115,117,125,-145,145,150,125,150,275
Southwest Barbell Club Competition,2015-07-04,male - M105,Anthony Sabourne,104.00,90,95,-100,120,125,130,95,130,225
Southwest Barbell Club Competition,2015-07-04,male - M81,Adam Haines Monaghan,76.40,82,90,98,112,-120,-130,98,112,210
Southwest Barbell Club Competition,2015-07-04,male - M81,Justin Brown,77.60,-80,-80,-80,90,-97,105,0,105,0
