event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
The Locker Club Comp 1,2014-03-21,female - F53,Georgina Lock,52.40,45,49,52,55,60,64,52,64,116
The Locker Club Comp 1,2014-03-21,female - F58,Nadine O'Connor,53.70,27,30,-35,35,40,-45,30,40,70
The Locker Club Comp 1,2014-03-21,female - F63,Roxanne Walker,62.20,64,67,-70,75,80,83,67,83,150
The Locker Club Comp 1,2014-03-21,female - F63,Tegan Mansfield,62.10,35,37,42,50,54,-58,42,54,96
The Locker Club Comp 1,2014-03-21,female - F69,Jacqueline Lawson,68.90,47,50,-53,58,60,63,50,63,113
The Locker Club Comp 1,2014-03-21,female - F69,Alice Rentsch,66.90,35,-38,-38,45,48,50,35,50,85
The Locker Club Comp 1,2014-03-21,female - F69,Katie Shorrock,67.80,30,33,-36,40,43,45,33,45,78
The Locker Club Comp 1,2014-03-21,female - F75,Janelle Hauti,73.30,55,58,-62,-70,70,75,58,75,133
The Locker Club Comp 1,2014-03-21,female - F75,Caity Bearman,72.80,-50,50,-52,-60,60,-63,50,60,110
The Locker Club Comp 1,2014-03-21,female - F55,Bronwyn Mckay,52.70,35,40,-45,50,55,60,40,60,100
The Locker Club Comp 1,2014-03-21,female - F55,Kelliann Brady,54.10,-30,30,-33,45,-50,-50,30,45,75
The Locker Club Comp 1,2014-03-21,female - F71,Caroline Wickes,67.10,-46,46,-50,63,66,68,46,68,114
The Locker Club Comp 1,2014-03-21,male - M77,Sean Massey,76.50,72,-75,-77,97,100,105,72,105,177
The Locker Club Comp 1,2014-03-21,male - M85,Jayden Davis,83.40,70,-75,75,-85,87,90,75,90,165
The Locker Club Comp 1,2014-03-21,male - M85,Todd Williams,79.80,60,-65,-70,85,90,95,60,95,155
The Locker Club Comp 1,2014-03-21,male - M85,Lionel Murphy,81.40,55,-67,-68,85,-90,90,55,90,145
The Locker Club Comp 1,2014-03-21,male - M94,Chris Gill,88.80,85,-88,-90,110,115,120,85,120,205
The Locker Club Comp 1,2014-03-21,male - M94,John Siemonek,87.00,80,85,90,100,110,-120,90,110,200
The Locker Club Comp 1,2014-03-21,male - M102,Clinton Mckay,100.00,80,85,-90,100,105,110,85,110,195
