event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Grizzly's Club Competition,2015-12-19,female - F48,Tahlea Pileggi,26.60,11,12,13,15,16,17,13,17,30
Grizzly's Club Competition,2015-12-19,female - F53,Holly Shawcross,51.70,56,58,-60,70,73,76,58,76,134
Grizzly's Club Competition,2015-12-19,female - F63,Helen Vincenti,61.30,60,64,-67,73,-76,-76,64,73,137
Grizzly's Club Competition,2015-12-19,female - F75+,April Hawser,104.10,53,56,58,70,-75,75,58,75,133
Grizzly's Club Competition,2015-12-19,female - F75+,Ella Tomuli-Ah-Kuoi,90.30,35,40,-45,45,50,-55,40,50,90
Grizzly's Club Competition,2015-12-19,female - F76,Storm Falconer,74.50,45,50,-55,62,66,-70,50,66,116
Grizzly's Club Competition,2015-12-19,female - F76,Grace Morrison,71.50,40,42,46,57,61,-62,46,61,107
Grizzly's Club Competition,2015-12-19,male - M56,Ben Shadbolt,49.40,26,28,31,38,-41,-41,31,38,69
Grizzly's Club Competition,2015-12-19,male - M56,Benjamin La Cunza-Watson,45.90,24,26,-29,30,34,37,26,37,63
Grizzly's Club Competition,2015-12-19,male - M56,Brett Shadbolt,39.20,-22,-22,25,28,32,36,25,36,61
Grizzly's Club Competition,2015-12-19,male - M69,Jaime Escalante,64.30,50,55,60,50,65,-95,60,65,125
Grizzly's Club Competition,2015-12-19,male - M69,Malachi Faamausili-Fala,66.30,20,25,30,30,-38,38,30,38,68
Grizzly's Club Competition,2015-12-19,male - M77,Jose Delgado,76.00,-88,88,-92,108,112,-117,88,112,200
Grizzly's Club Competition,2015-12-19,male - M85,Dave Barrett,83.50,79,85,91,98,-103,-106,91,98,189
Grizzly's Club Competition,2015-12-19,male - M94,Cody Wilks,92.50,110,115,120,132,137,142,120,142,262
Grizzly's Club Competition,2015-12-19,male - M94,Blake Shadbolt,93.80,-108,114,120,-135,135,140,120,140,260
Grizzly's Club Competition,2015-12-19,male - M94,Matthew Nield,89.30,97,102,106,125,130,135,106,135,241
Grizzly's Club Competition,2015-12-19,male - M94,Ben Kirk,90.50,88,92,97,113,-118,118,97,118,215
Grizzly's Club Competition,2015-12-19,male - M94,Lucas Offereins,93.40,87,90,92,105,110,114,92,114,206
Grizzly's Club Competition,2015-12-19,male - M94,Evan Dorr,86.70,88,-92,-92,106,111,-116,88,111,199
Grizzly's Club Competition,2015-12-19,male - M94,Matthew Seitz,93.40,68,-70,70,88,90,-95,70,90,160
Grizzly's Club Competition,2015-12-19,male - M105,Chris Sansom,104.00,67,71,-75,-95,95,100,71,100,171
Grizzly's Club Competition,2015-12-19,male - M105+,Harris Tuhakaraina,107.80,66,70,-75,-86,-91,-91,70,0,0
Grizzly's Club Competition,2015-12-19,male - M89,Naruhiro Hori,81.90,85,-90,90,-113,113,-119,90,113,203
Grizzly's Club Competition,2015-12-19,male - M96,Adrian Frankling,91.10,-80,80,87,105,-110,0,87,105,192
Grizzly's Club Competition,2015-12-19,male - M96,Warren Young,93.90,70,-75,-75,95,100,105,70,105,175
