event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
"Presidents Cup Rd2, South Region",2023-04-29,female - F55,Ava Pickrell,49.65,36,39,-43,46,50,54,39,54,93
"Presidents Cup Rd2, South Region",2023-04-29,female - F59,Shaziye Parish,57.70,49,52,55,72,75,-78,55,75,130
"Presidents Cup Rd2, South Region",2023-04-29,female - F59,Tegan Kirkpatrick,57.20,49,-52,52,62,65,68,52,68,120
"Presidents Cup Rd2, South Region",2023-04-29,female - F59,Hannah Pickrell,56.35,43,46,-50,50,55,60,46,60,106
"Presidents Cup Rd2, South Region",2023-04-29,female - F76,Wynonah Conway,71.60,50,53,55,70,72,75,55,75,130
"Presidents Cup Rd2, South Region",2023-04-29,female - F87,Danielle Pickrell,86.15,60,63,-67,78,81,84,63,84,147
"Presidents Cup Rd2, South Region",2023-04-29,male - M55,Connor Lucas,48.45,22,24,25,26,28,30,25,30,55
"Presidents Cup Rd2, South Region",2023-04-29,male - M61,Wai Chung Ng,58.15,52,55,58,-65,65,68,58,68,126
"Presidents Cup Rd2, South Region",2023-04-29,male - M61,Phoenix Calvert,56.95,42,45,48,53,57,60,48,60,108
"Presidents Cup Rd2, South Region",2023-04-29,male - M67,Michael Pickrell,66.80,70,-73,-75,96,-99,-101,70,96,166
"Presidents Cup Rd2, South Region",2023-04-29,male - M73,Reuben Mah,71.25,-82,82,-84,-98,98,100,82,100,182
"Presidents Cup Rd2, South Region",2023-04-29,male - M81,Jeremiah Dwyer,79.85,75,-78,80,-89,94,97,80,97,177
"Presidents Cup Rd2, South Region",2023-04-29,male - M81,Fraser Howell,79.30,29,31,-33,32,34,36,31,36,67
"Presidents Cup Rd2, South Region",2023-04-29,male - M89,Tom Doi,87.90,66,69,-72,76,-80,80,69,80,149
"Presidents Cup Rd2, South Region",2023-04-29,male - M89,Jeff Towns,88.40,43,46,-48,63,66,68,46,68,114
"Presidents Cup Rd2, South Region",2023-04-29,male - M109,Tim Boys,106.65,-103,103,110,129,135,140,110,140,250
"Presidents Cup Rd2, South Region",2023-04-29,male - M109,Ky Wittich,105.90,88,93,96,115,121,126,96,126,222
"Presidents Cup Rd2, South Region",2023-04-29,male - M109+,Alex Panton,142.20,32,36,40,45,50,55,40,55,95
