meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Invictus Open 2019-20 Season Qualifier 1,2019-09-28,Open Men's 81kg,John Garcia,80,82,85,90,-105,-107,111,90,111,201
Invictus Open 2019-20 Season Qualifier 1,2019-09-28,Open Men's +109kg,Henry Manukyan,150.9,75,81,82,103,108,0,82,108,190
Invictus Open 2019-20 Season Qualifier 1,2019-09-28,Open Men's 73kg,James Adrian,72.1,-80,80,-84,-100,100,0,80,100,180
Invictus Open 2019-20 Season Qualifier 1,2019-09-28,Open Women's 64kg,Sage Burgener,62.5,81,-83,-83,94,96,-97,81,96,177
Invictus Open 2019-20 Season Qualifier 1,2019-09-28,Open Women's 76kg,Samantha Acevedo,72,65,70,74,90,94,-100,74,94,168
Invictus Open 2019-20 Season Qualifier 1,2019-09-28,Open Women's 71kg,Ashlie Pankonin,68.8,-60,60,65,80,84,87,65,87,152
Invictus Open 2019-20 Season Qualifier 1,2019-09-28,Open Men's 67kg,David Estrada,63.3,52,54,-59,68,77,83,54,83,137
Invictus Open 2019-20 Season Qualifier 1,2019-09-28,Open Women's 64kg,Lauren Sjursen,62,53,-58,-60,65,70,-75,53,70,123
Invictus Open 2019-20 Season Qualifier 1,2019-09-28,Open Men's 81kg,Rudolph Soriano,79.3,-82,-83,-83,-111,112,-114,0,112,112
Invictus Open 2019-20 Season Qualifier 1,2019-09-28,Open Women's 71kg,Marion Meunier,71,-78,-80,-82,91,95,-100,0,95,95
