meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Emory Classic Weightlifting Competition,2012-11-03,Open Men's 105 kg,Merlin Castillo,99.1,110,-120,-120,130,140,-150,110,140,250
Emory Classic Weightlifting Competition,2012-11-03,Open Men's 85 kg,Christopher Matherley,85,95,102,109,120,127,-131,109,127,236
Emory Classic Weightlifting Competition,2012-11-03,Open Men's 85 kg,Brice Johnson,79.8,95,102,-110,115,127,-135,102,127,229
Emory Classic Weightlifting Competition,2012-11-03,Open Men's 94 kg,Michael Craft,88,93,97,-100,118,0,0,97,118,215
Emory Classic Weightlifting Competition,2012-11-03,Open Men's 77 kg,Osman Manzanares,77,80,91,-102,110,120,-130,91,120,211
Emory Classic Weightlifting Competition,2012-11-03,Open Men's 105 kg,Robert Chen,94,-60,65,-71,88,95,-101,65,95,160
Emory Classic Weightlifting Competition,2012-11-03,Women's Masters (35-39) 75 kg,Ndiya Nkongho,71.7,49,52,-55,77,-79,79,52,79,131
Emory Classic Weightlifting Competition,2012-11-03,Open Women's 58 kg,April Counts,58,45,50,-51,55,-60,60,50,60,110
Emory Classic Weightlifting Competition,2012-11-03,Women's Masters (40-44) 58 kg,Norma Tharp,53.9,-47,-47,48,58,-61,-61,48,58,106
Emory Classic Weightlifting Competition,2012-11-03,Open Women's 58 kg,Ling Liu,56.2,40,45,-50,55,-60,60,45,60,105
Emory Classic Weightlifting Competition,2012-11-03,Open Men's 105 kg,Frankie Tallent,95.6,35,39,-41,55,57,59,39,59,98
