meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2013 Junior World Championships,2013-05-11,Open Men's 105 kg,Ian Wilson,98.76,151,157,-162,190,191,-196,157,191,348
2013 Junior World Championships,2013-05-11,Open Men's 94 kg,D'Angelo Osorio,92.21,140,145,150,175,180,-187,150,180,330
2013 Junior World Championships,2013-05-11,Open Men's 94 kg,Tayler Jakubsen,93.85,131,-134,134,151,-157,157,134,157,291
2013 Junior World Championships,2013-05-11,Open Men's 85 kg,Sheldon Stuckart,81.03,125,-130,130,153,-158,-160,130,153,283
2013 Junior World Championships,2013-05-11,Open Men's 62 kg,Darrel Barnes,61.33,-113,113,115,-140,140,146,115,146,261
2013 Junior World Championships,2013-05-11,Open Men's 69 kg,Brett Silvers,68.22,108,-111,111,-130,-130,130,111,130,241
2013 Junior World Championships,2013-05-11,Open Women's +75 Kg,Marissa Klingseis,101.85,95,100,104,118,124,125,104,125,229
2013 Junior World Championships,2013-05-11,Open Women's 75 kg,Jenny Arthur,71.44,93,96,-98,118,-122,-122,96,118,214
2013 Junior World Championships,2013-05-11,Open Women's 63 kg,Kelly Charniga,62.13,82,-84,-86,93,-96,-96,82,93,175
2013 Junior World Championships,2013-05-11,Open Women's 63 kg,Alexis LiCalsi,59.35,70,73,-73,84,86,89,73,89,162
2013 Junior World Championships,2013-05-11,Open Women's 58 kg,Victoria Gillooly,57.84,70,73,-73,85,-89,-90,73,85,158
2013 Junior World Championships,2013-05-11,Open Women's 53 kg,Kathleen Winters Harris,51.65,66,-68,68,80,83,-85,68,83,151
2013 Junior World Championships,2013-05-11,Open Women's 48 kg,Ellen Kercher,47.55,62,64,66,82,-86,-86,66,82,148
2013 Junior World Championships,2013-05-11,Open Men's 77 kg,Miller Brock,73.45,-113,-113,-114,-145,145,-150,0,145,145
2013 Junior World Championships,2013-05-11,Open Men's 56 kg,Darren Barnes,55.32,-101,-101,-101,128,132,133,0,133,133
