meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
North Idaho Summer Classic,2019-07-13,Women's Masters (35-39) 76kg,Katie Ziegler,73.3,72,-75,-75,90,93,-96,72,93,165
North Idaho Summer Classic,2019-07-13,Open Women's 64kg,Jordan Tingman,59.8,68,71,-74,88,90,93,71,93,164
North Idaho Summer Classic,2019-07-13,Women's Masters (35-39) 76kg,Mary Smith,74.4,65,67,-68,80,83,-85,67,83,150
North Idaho Summer Classic,2019-07-13,Open Women's 64kg,Laura Van Voorhis,64,-60,-61,61,76,80,-83,61,80,141
North Idaho Summer Classic,2019-07-13,Open Women's 87kg,Samantha Smith,81.3,54,57,-61,66,70,73,57,73,130
North Idaho Summer Classic,2019-07-13,Open Women's 71kg,Lauren Berger,67.4,-54,54,-58,65,69,73,54,73,127
North Idaho Summer Classic,2019-07-13,Women's Masters (35-39) 59kg,Cynthia Mignano,56.7,51,53,-55,70,72,-74,53,72,125
North Idaho Summer Classic,2019-07-13,Open Women's 59kg,Emi Smith,57.3,52,55,58,56,-60,61,58,61,119
North Idaho Summer Classic,2019-07-13,Women's Masters (35-39) 59kg,Amanda Long,55.2,48,-50,-51,65,68,-71,48,68,116
North Idaho Summer Classic,2019-07-13,Open Women's 71kg,Mikell Dela Cruz,69.9,48,-50,51,60,64,-70,51,64,115
North Idaho Summer Classic,2019-07-13,Open Women's 81kg,Elena Schulz,81,45,47,48,55,57,60,48,60,108
North Idaho Summer Classic,2019-07-13,Women's Masters (35-39) +87kg,SARAH TRIPHAHN,116.4,36,38,40,55,-57,-58,40,55,95
North Idaho Summer Classic,2019-07-13,Women's Masters (45-49) 71kg,Brenda McKenzie,69.5,38,40,42,46,47,50,42,50,92
North Idaho Summer Classic,2019-07-13,Open Women's +87kg,Kieley Nielsen,96.4,25,27,30,45,-46,48,30,48,78
North Idaho Summer Classic,2019-07-13,Open Women's 64kg,Brieanna Rakoski,62.3,-52,-52,-52,63,66,-71,0,66,66
North Idaho Summer Classic,2019-07-13,Open Women's 76kg,Kendall Halone,75.8,-30,-32,-32,45,46,48,0,48,48
