meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Team Chikara Developmental Meet #33,2013-06-15,Open Men's 85 kg,Jason Longfellow,79.64,100,105,-110,130,137,-140,105,137,242
Team Chikara Developmental Meet #33,2013-06-15,Open Men's 77 kg,Simon Kuang,76.7,90,93,-95,118,126,-130,93,126,219
Team Chikara Developmental Meet #33,2013-06-15,Open Men's+105 kg,Christopher Pena,126.34,-90,90,-105,115,125,-130,90,125,215
Team Chikara Developmental Meet #33,2013-06-15,Open Men's 105 kg,Albert Gonzalez,95.5,-85,85,97,-100,100,-107,97,100,197
Team Chikara Developmental Meet #33,2013-06-15,Open Men's 85 kg,Mario Quintana,83.42,75,80,-85,-95,95,-100,80,95,175
Team Chikara Developmental Meet #33,2013-06-15,Open Men's 85 kg,Eric Ortiz,79.54,-60,65,70,90,-95,-95,70,90,160
Team Chikara Developmental Meet #33,2013-06-15,Open Men's 77 kg,Jose Ortiz,73.66,55,-60,60,75,80,-85,60,80,140
Team Chikara Developmental Meet #33,2013-06-15,Open Men's 69 kg,John Velasquez,67.18,55,-60,-60,65,-70,-70,55,65,120
Team Chikara Developmental Meet #33,2013-06-15,Open Men's+105 kg,Phillip Heiberg,150.84,115,-125,-125,-140,-140,0,115,0,115
Team Chikara Developmental Meet #33,2013-06-15,Open Men's 85 kg,Anthony Potts,78.54,40,42,-47,57,-66,66,42,66,108
Team Chikara Developmental Meet #33,2013-06-15,Open Men's 85 kg,Delwyn Prendergast,82.72,-75,-75,-75,95,100,105,0,105,105
Team Chikara Developmental Meet #33,2013-06-15,Open Women's 69 kg,Monica Felix,66.7,42,-47,47,52,57,-60,47,57,104
Team Chikara Developmental Meet #33,2013-06-15,Open Men's 85 kg,Darius Constancio,84.4,-97,97,-105,-126,-126,-126,97,0,97
Team Chikara Developmental Meet #33,2013-06-15,Open Men's 85 kg,Ewan Choate,82.66,-77,-77,77,-102,-102,-102,77,0,77
Team Chikara Developmental Meet #33,2013-06-15,Open Men's 85 kg,Theodore Lim,83.22,-52,52,60,-65,-65,-65,60,0,60
Team Chikara Developmental Meet #33,2013-06-15,Women's 13 Under Age Group 39kg,Talula Soria,38.6,12,17,20,17,22,25,20,25,45
Team Chikara Developmental Meet #33,2013-06-15,Open Men's 94 kg,Anant Thunuguntla,93.7,-70,-72,-72,-97,-97,-97,0,0,0
